match_id,date,league,season,team_id,opp_id,is_home,player_id,player,position,pos_slot,is_gk,started,yellow,red,minutes,rating,goals,assists,xg,xa,xg_np,shots,sot,shots_off,chances_created,touches,touches_box,dribbles,passes_acc,passes_f3,tackles,interceptions,blocks,clearances,recoveries,dribbled_past,ground_duels_won,aerials_won,duels_won,duels_lost,fouled,fouls,saves,goals_conceded,xgot_faced,saves_box,high_claims,punches,sweeper
3625829,2021-08-06,fra,2021/2022,9830,9829,0,150176,Fabio,DF,38,0,1,0,0,84,7.22,0,0,,0.01,,,,,0,48,0,2,9,3,4,1,0,2,5,3,7,0,7,7,1,1,,,,,,,
3625829,2021-08-06,fra,2021/2022,9830,9829,0,165583,Sébastien Corchia,DF,,0,0,0,0,27,6.28,0,0,,,,,,,0,10,0,,1,1,1,1,0,1,0,0,1,0,1,1,,0,,,,,,,
3625829,2021-08-06,fra,2021/2022,9830,9829,0,198277,Nicolas Pallois,DF,36,0,1,0,0,90,7.62,0,0,,,,,,,0,40,0,,13,4,3,5,1,7,7,1,3,1,4,2,,1,,,,,,,
3625829,2021-08-06,fra,2021/2022,9830,9829,0,210126,Dennis Appiah,DF,32,0,1,0,0,90,7.09,0,0,,,,,,,0,51,0,1,22,,1,1,1,3,9,0,2,0,2,3,,2,,,,,,,
3625829,2021-08-06,fra,2021/2022,9829,9830,1,210184,Wissam Ben Yedder,FW,,0,0,0,0,31,6,0,0,0.05,0.03,0.05,1,0,1,0,16,0,,10,,0,0,0,0,0,0,1,0,1,1,1,0,,,,,,,
3625829,2021-08-06,fra,2021/2022,9829,9830,1,212893,Kevin Volland,FW,85,0,1,0,0,59,6.24,0,0,0.08,0.14,0.08,2,0,1,0,29,0,1,14,6,0,0,0,0,1,0,1,1,2,3,,0,,,,,,,
3625829,2021-08-06,fra,2021/2022,9829,9830,1,242156,Djibril Sidibé,DF,,0,0,0,0,8,,0,0,,0.14,,,,,1,13,0,,6,1,0,0,0,0,1,0,,0,,,,0,,,,,,,
3625829,2021-08-06,fra,2021/2022,9830,9829,0,439368,Jean-Charles Castelletto,DF,34,0,1,0,0,90,7.96,1,0,0.1,0.01,0.1,1,1,0,1,23,0,,7,,3,1,1,7,0,0,3,1,4,1,,0,,,,,,,
3625829,2021-08-06,fra,2021/2022,9830,9829,0,466203,Renaud Emond,FW,,0,0,0,0,11,6.67,0,0,0.02,,0.02,1,0,1,0,6,0,,1,,0,0,1,0,3,0,1,1,2,2,1,0,,,,,,,
3625829,2021-08-06,fra,2021/2022,9830,9829,0,467486,Moses Simon,FW,88,0,1,0,0,83,7.2,0,1,,0.11,,,,,2,33,0,0,12,,0,0,0,0,3,0,1,2,3,3,1,1,,,,,,,
3625829,2021-08-06,fra,2021/2022,9830,9829,0,488160,Roli Pereira De Sa,MF,86,0,1,0,0,63,6.73,0,0,,0.01,,,,,0,28,0,2,17,3,1,0,0,0,7,1,3,0,3,3,,1,,,,,,,
3625829,2021-08-06,fra,2021/2022,9830,9829,0,498655,Andrei Girotto,DF,84,0,1,0,0,90,6.88,0,0,0.09,0.02,0.09,2,0,2,0,40,0,1,20,5,2,2,0,1,6,3,3,2,5,7,,2,,,,,,,
3625829,2021-08-06,fra,2021/2022,9829,9830,1,554534,Alexander Nübel,GK,11,1,1,0,0,90,5.5,,,,,,,,,,19,,,16,,0,0,,0,4,,,,,,,0,0,1,0.5,0,0,0,0
3625829,2021-08-06,fra,2021/2022,9829,9830,1,561046,Ruben Aguilar,DF,32,0,1,0,0,90,7.21,0,0,,0.04,,,,,0,120,0,0,85,11,2,1,1,1,9,1,4,0,4,7,2,2,,,,,,,
3625829,2021-08-06,fra,2021/2022,9829,9830,1,575225,Gelson Martins,MF,83,0,1,0,0,72,7.91,1,0,0.3,0.02,0.3,1,1,0,0,52,0,3,24,1,0,2,0,0,5,0,5,1,6,3,2,0,,,,,,,
3625829,2021-08-06,fra,2021/2022,9829,9830,1,586388,Aleksandr Golovin,MF,,0,0,0,0,31,6.15,0,0,,0.22,,,,,1,33,0,1,15,4,0,0,0,0,2,1,2,0,2,5,1,0,,,,,,,
3625829,2021-08-06,fra,2021/2022,9830,9829,0,606491,Marcus Regis Coco,FW,,0,0,0,0,11,6.31,0,0,,,,,,,0,9,0,,2,1,2,0,0,0,1,0,2,2,4,2,,1,,,,,,,
3625829,2021-08-06,fra,2021/2022,9830,9829,0,693171,Ludovic Blas,FW,82,0,1,0,0,79,6.16,0,0,0.02,0.13,0.02,1,0,0,1,37,0,1,15,1,0,2,0,0,7,0,1,1,2,9,,2,,,,,,,
