match_id,date,league,season,team_id,opp_id,is_home,player_id,player,position,pos_slot,is_gk,started,yellow,red,minutes,rating,goals,assists,xg,xa,xg_np,shots,sot,shots_off,chances_created,touches,touches_box,dribbles,passes_acc,passes_f3,tackles,interceptions,blocks,clearances,recoveries,dribbled_past,ground_duels_won,aerials_won,duels_won,duels_lost,fouled,fouls,saves,goals_conceded,xgot_faced,saves_box,high_claims,punches,sweeper
4694246,2025-02-22,usa,2025,867280,207242,1,26295,Hugo Lloris,GK,11,1,1,0,0,90,7.68,,,,,,,,,,23,,,11,2,0,0,,1,8,,,,,,,0,1,0,0.39,0,0,0,0
4694246,2025-02-22,usa,2025,867280,207242,1,46469,Olivier Giroud,FW,,0,0,0,0,10,6.02,0,0,0.33,,0.33,1,1,0,0,5,1,,1,,0,0,0,0,0,0,,0,,1,,0,,,,,,,
4694246,2025-02-22,usa,2025,207242,867280,0,128949,Michael Boxall,DF,35,0,1,1,0,90,6.45,0,0,,,,,,,0,41,1,,22,2,0,0,0,7,2,0,1,0,1,1,1,1,,,,,,,
4694246,2025-02-22,usa,2025,207242,867280,0,293569,Robin Lod,MF,,0,0,0,0,23,6.43,0,0,,0.01,,,,,0,14,0,,9,1,1,0,0,0,1,0,2,0,2,,1,0,,,,,,,
4694246,2025-02-22,usa,2025,867280,207242,1,388536,Marco Delgado,MF,75,0,1,0,0,90,7.49,0,0,,0.26,,,,,1,90,0,1,64,19,1,0,0,5,4,1,2,1,3,2,,0,,,,,,,
4694246,2025-02-22,usa,2025,207242,867280,0,431896,Wil Trapp,MF,65,0,1,0,0,90,7.04,0,0,,0.09,,,,,1,59,0,,40,5,4,1,0,1,2,3,6,0,6,4,2,1,,,,,,,
4694246,2025-02-22,usa,2025,867280,207242,1,525136,Aaron Long,DF,36,0,1,0,0,90,7.77,0,0,,0.01,,,,,0,85,0,,69,6,1,1,0,10,4,1,1,6,7,4,,1,,,,,,,
4694246,2025-02-22,usa,2025,867280,207242,1,525623,Ryan Hollingshead,DF,38,0,1,0,0,89,7.54,0,0,0.26,0.04,0.26,1,0,1,1,109,1,,74,3,2,1,1,5,6,1,6,3,9,5,4,1,,,,,,,
4694246,2025-02-22,usa,2025,867280,207242,1,540113,Marlon Santos,DF,34,0,1,0,0,80,7.78,0,0,,0.02,,,,,1,83,0,,61,10,2,0,2,8,3,0,2,6,8,4,,1,,,,,,,
4694246,2025-02-22,usa,2025,867280,207242,1,627490,Sergi Palencia,DF,32,0,1,0,0,90,7.53,0,0,,0.05,,,,,1,90,1,0,49,6,2,0,0,4,6,1,2,2,4,5,,0,,,,,,,
