match_id,date,league,season,team_id,opp_id,is_home,player_id,player,position,pos_slot,is_gk,started,yellow,red,minutes,rating,goals,assists,xg,xa,xg_np,shots,sot,shots_off,chances_created,touches,touches_box,dribbles,passes_acc,passes_f3,tackles,interceptions,blocks,clearances,recoveries,dribbled_past,ground_duels_won,aerials_won,duels_won,duels_lost,fouled,fouls,saves,goals_conceded,xgot_faced,saves_box,high_claims,punches,sweeper
4837112,2025-08-15,esp,2025/2026,7732,8370,1,161012,Daley Blind,DF,38,0,1,0,0,58,6.18,0,0,,0.01,,,,,0,38,0,,24,4,3,0,0,2,5,2,3,3,6,3,,0,,,,,,,
4837112,2025-08-15,esp,2025/2026,8370,7732,0,184521,Florian Lejeune,DF,36,0,1,0,0,90,6.8,0,0,0.14,0.01,0.14,2,0,2,0,76,2,,56,8,1,0,1,3,4,0,1,2,3,3,,3,,,,,,,
4837112,2025-08-15,esp,2025/2026,7732,8370,1,215584,David Lopez,DF,34,0,1,0,0,90,6.02,0,0,,0.01,,,,,0,80,0,,59,15,1,0,0,0,6,0,1,1,2,1,,1,,,,,,,
4837112,2025-08-15,esp,2025/2026,7732,8370,1,278285,Paulo Gazzaniga,GK,11,1,1,0,1,43,2.73,,,,,,,,,,18,,0,14,,0,0,,0,2,,0,,,2,,1,0,2,1.72,0,0,0,0
4837112,2025-08-15,esp,2025/2026,7732,8370,1,282692,Cristian Portu,FW,,0,0,0,0,45,6.01,0,0,0.05,0.09,0.05,1,0,0,1,18,2,,6,,0,0,0,0,1,0,1,2,3,3,1,0,,,,,,,
4837112,2025-08-15,esp,2025/2026,7732,8370,1,468931,Thomas Lemar,MF,,0,0,0,0,20,6.23,0,0,0.08,0.01,0.08,2,1,0,0,32,0,1,18,6,1,0,0,0,1,0,3,0,3,3,1,0,,,,,,,
4837112,2025-08-15,esp,2025/2026,8370,7732,0,474658,Álvaro Garcia,FW,78,0,1,0,0,85,7.8,1,0,0.95,0.22,0.95,1,1,0,1,16,2,,7,2,1,0,0,0,2,1,1,1,2,2,,0,,,,,,,
4837112,2025-08-15,esp,2025/2026,8370,7732,0,522234,Gerard Gumbau,MF,,0,0,0,0,20,6.12,0,0,,,,,,,0,13,0,,9,1,0,0,0,0,2,1,0,0,,3,,2,,,,,,,
4837112,2025-08-15,esp,2025/2026,8370,7732,0,526968,Alfonso Espino,DF,,0,0,0,0,5,,0,0,,0.32,,,,,0,19,0,,8,3,0,0,0,0,2,0,,0,,,,0,,,,,,,
4837112,2025-08-15,esp,2025/2026,7732,8370,1,564847,Viktor Tsigankov,FW,103,0,1,0,0,90,7.91,0,1,,0.32,,,,,3,46,2,1,21,1,2,0,0,4,0,0,6,1,7,3,3,2,,,,,,,
4837112,2025-08-15,esp,2025/2026,8370,7732,0,571615,Unai Lopez,MF,106,0,1,0,0,81,7.49,0,0,0.02,0.02,0.02,1,0,1,1,72,1,1,58,11,3,2,0,1,6,0,4,0,4,3,,2,,,,,,,
4837112,2025-08-15,esp,2025/2026,8370,7732,0,621415,Augusto Batalla,GK,11,1,1,0,0,90,6.61,,,,,,,,,,27,,,13,6,0,0,,1,6,,,,,,,0,1,1,0.72,0,0,0,1
4837112,2025-08-15,esp,2025/2026,8370,7732,0,638010,Isi Palazon,MF,72,0,1,0,0,90,8.59,1,0,0.81,0.24,0.02,2,1,1,5,62,3,1,38,3,1,0,0,1,5,0,3,4,7,4,1,0,,,,,,,
4837112,2025-08-15,esp,2025/2026,8370,7732,0,672840,Luiz Felipe,DF,34,0,1,1,0,45,6.66,0,0,,,,,,,0,34,0,,29,1,1,0,1,1,2,0,1,0,1,1,,1,,,,,,,
4837112,2025-08-15,esp,2025/2026,8370,7732,0,715069,Pedro Diaz,MF,74,0,1,0,0,70,7.18,0,0,0.04,0.03,0.04,2,0,2,1,31,1,1,18,1,2,0,0,0,4,0,3,0,3,2,,0,,,,,,,
4837112,2025-08-15,esp,2025/2026,7732,8370,1,730901,Yangel Herrera,MF,73,0,1,0,0,70,6.33,0,0,0.03,0.03,0.03,1,0,1,0,31,0,1,11,2,0,0,0,2,3,0,4,2,6,6,3,1,,,,,,,
4837112,2025-08-15,esp,2025/2026,8370,7732,0,797901,Jorge de Frutos,FW,104,0,1,0,0,81,8.57,1,1,0.63,0.52,0.63,2,1,1,1,19,8,1,4,1,1,0,0,0,3,3,4,0,4,10,2,4,,,,,,,
4837112,2025-08-15,esp,2025/2026,7732,8370,1,798029,Ladislav Krejci,DF,36,0,1,0,0,90,6,0,0,0.12,,0.12,1,0,1,0,51,1,,37,2,0,1,0,1,6,0,0,3,3,4,,1,,,,,,,
4837112,2025-08-15,esp,2025/2026,7732,8370,1,846970,Bojan Miovski,FW,105,0,1,0,0,44,5.85,0,0,,,,,,,0,4,1,0,2,,0,0,0,0,0,0,0,0,,1,,0,,,,,,,
4837112,2025-08-15,esp,2025/2026,8370,7732,0,872396,Pathé Ciss,MF,76,0,1,0,0,90,7.29,0,0,0.7,0.01,0.7,2,2,0,0,71,2,0,46,10,6,2,1,2,2,0,6,2,8,7,,2,,,,,,,
4837112,2025-08-15,esp,2025/2026,8370,7732,0,915264,Randy Nteka,FW,,0,0,0,0,9,,0,0,,,,,,,0,8,2,,1,,2,0,0,1,1,0,3,0,3,,1,0,,,,,,,
4837112,2025-08-15,esp,2025/2026,8370,7732,0,956622,Oscar Valentin,MF,,0,0,0,0,9,,0,0,0.06,,0.06,1,0,1,0,10,1,,3,1,1,1,0,1,0,0,1,1,2,1,,0,,,,,,,
