match_id,date,league,season,team_id,opp_id,is_home,player_id,player,position,pos_slot,is_gk,started,yellow,red,minutes,rating,goals,assists,xg,xa,xg_np,shots,sot,shots_off,chances_created,touches,touches_box,dribbles,passes_acc,passes_f3,tackles,interceptions,blocks,clearances,recoveries,dribbled_past,ground_duels_won,aerials_won,duels_won,duels_lost,fouled,fouls,saves,goals_conceded,xgot_faced,saves_box,high_claims,punches,sweeper
4193450,2023-08-11,eng,2023/2024,8456,8191,0,159833,Kyle Walker,DF,32,0,1,0,0,89,7.54,0,0,,0.04,,,,,1,81,0,0,59,5,0,0,0,1,9,0,2,1,3,2,2,1,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,169200,Kevin De Bruyne,MF,64,0,1,0,0,23,6.5,0,0,0.02,0.16,0.02,1,0,1,1,12,0,,4,1,0,0,0,0,2,0,0,0,,1,,1,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,201664,Nathan Redmond,FW,,0,0,0,0,1,,0,0,,,,,,,0,2,0,,1,,0,0,0,0,0,0,,0,,,,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,239219,Mateo Kovacic,MF,,0,0,0,0,67,7.1,0,0,,0.24,,,,,1,76,0,1,61,4,2,0,0,0,1,0,5,0,5,3,2,1,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,363364,Ederson Moraes,GK,11,1,1,0,0,90,7.43,,,,0.01,,,,,,78,,,57,11,0,0,,0,9,,1,,1,,1,0,1,0,0.02,1,1,0,1
4193450,2023-08-11,eng,2023/2024,8456,8191,0,411617,Aymeric Laporte,DF,,0,0,0,0,11,6.44,0,0,0.04,,0.04,1,1,0,0,14,0,,11,,0,0,1,1,2,0,,0,,,,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,417068,Nathan Aké,DF,36,0,1,0,0,79,7.75,0,0,0.31,0.01,0.31,1,0,0,0,80,0,,64,5,3,2,0,1,5,0,4,3,7,1,1,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,484878,Connor Roberts,DF,31,0,1,0,0,90,5.87,0,0,,0.01,,,,,0,51,0,,33,4,2,0,0,1,3,0,2,1,3,1,,1,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,488139,Bernardo Silva,MF,83,0,1,0,0,90,6.64,0,0,,0.03,,,,,0,75,0,0,61,8,1,0,0,0,4,0,1,0,1,2,,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,494597,Josh Brownhill,MF,,0,0,0,0,1,,0,0,,,,,,,0,2,0,,2,,0,0,0,0,0,0,,0,,,,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,521318,Manuel Akanji,DF,34,0,1,0,0,90,7.36,0,0,,0.01,,,,,0,109,0,,89,6,3,0,1,2,2,2,3,4,7,3,,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,536457,Manuel Benson,FW,,0,0,0,0,16,5.66,0,0,,,,,,,0,9,0,0,4,,0,0,0,0,0,0,0,0,,6,,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,540963,Sander Berge,MF,74,0,1,0,0,89,5.93,0,0,,,,,,,0,33,0,,23,3,0,0,1,0,3,1,0,2,2,3,,2,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,623716,Josh Cullen,MF,76,0,1,0,0,90,6.39,0,0,,0.01,,,,,0,48,0,,36,2,1,0,0,0,5,1,3,0,3,1,2,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,655575,Jacob Bruun Larsen,FW,,0,0,0,0,29,6.05,0,0,0.02,0.01,0.02,1,0,1,0,9,0,,3,,0,0,0,1,0,0,0,2,2,2,,2,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,675088,Rodri,MF,66,0,1,0,0,90,9.06,1,1,0.5,0.17,0.5,4,3,0,1,125,0,,107,15,5,0,0,0,8,0,5,1,6,3,,2,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,737066,Erling Haaland,FW,115,0,1,0,0,80,8.82,2,0,0.57,0.05,0.57,4,2,1,2,22,0,,9,,0,0,0,1,3,0,2,1,3,5,2,1,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,789578,Dara O'Shea,DF,35,0,1,0,0,90,5.77,0,0,,,,,,,0,63,0,,42,3,0,1,2,1,6,0,1,2,3,2,1,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,815006,Phil Foden,FW,87,0,1,0,0,90,7.07,0,0,0.29,0.15,0.29,3,1,1,2,64,0,1,37,1,0,1,0,0,2,0,2,0,2,6,1,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,861447,Jordan Beyer,DF,37,0,1,0,0,74,6.88,0,0,,,,,,,0,50,0,0,28,3,4,4,0,4,2,0,4,1,5,2,,1,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,881500,Lyle Foster,FW,78,0,1,0,0,89,6.38,0,0,0.15,0.04,0.15,2,0,1,1,39,0,1,14,2,2,0,0,2,5,0,3,2,5,8,,1,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,905498,Vitinho,DF,39,0,1,0,0,90,5.61,0,0,,0.03,,,,,1,32,0,0,17,,0,1,1,1,2,0,1,0,1,2,1,1,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,974753,Julián Álvarez,FW,85,0,1,0,0,90,8.23,0,1,0.35,0.37,0.35,3,1,1,6,55,0,,33,1,1,0,0,0,2,1,2,1,3,6,1,1,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,1067168,Zeki Amdouni,FW,115,0,1,0,0,61,6.69,0,0,0.03,,0.03,1,1,0,0,25,0,2,10,,1,0,0,1,4,0,5,1,6,5,2,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,1069536,Anass Zaroury,FW,,0,0,0,1,28,5.25,0,0,0.04,0.06,0.04,1,0,0,1,14,0,,8,,0,0,0,0,1,0,1,0,1,1,1,1,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,1070712,Josko Gvardiol,DF,,0,0,0,0,11,6.67,0,0,,,,,,,0,14,0,,5,1,2,0,0,0,2,0,2,2,4,,,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,1096353,Cole Palmer,MF,,0,0,0,0,10,5.95,0,0,,0.02,,,,,0,6,0,,4,,0,0,0,0,0,0,0,0,,1,,1,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,1107648,James McAtee,MF,,0,0,0,0,1,,0,0,,,,,,,0,1,0,,0,,0,0,0,0,0,0,,0,,,,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,1187213,James Trafford,GK,11,1,1,0,0,90,6.47,,,,,,,,,,59,,,31,5,0,0,,1,13,,,,,,,0,5,3,2.73,4,0,0,1
4193450,2023-08-11,eng,2023/2024,8191,8456,1,1279764,Ameen Al Dakhil,DF,33,0,1,0,0,90,5.6,0,0,,0.01,,,,,0,51,0,,30,5,2,1,1,4,4,1,3,2,5,6,1,1,,,,,,,
4193450,2023-08-11,eng,2023/2024,8456,8191,0,1288450,Rico Lewis,DF,38,0,1,0,0,79,7.23,0,0,,0.01,,,,,0,48,0,1,33,3,0,1,0,0,9,0,2,0,2,3,1,0,,,,,,,
4193450,2023-08-11,eng,2023/2024,8191,8456,1,1368318,Luca Koleosho,MF,72,0,1,0,0,61,6.1,0,0,0.08,0.03,0.08,1,0,1,2,24,0,0,8,2,0,0,0,0,5,0,0,0,,5,,1,,,,,,,
4193451,2023-08-12,eng,2023/2024,10203,9825,0,148302,Cheikhou Kouyaté,MF,,0,0,0,0,1,,0,0,0.02,,0.02,1,0,1,0,5,0,,3,1,0,0,1,0,0,0,,0,,1,,0,,,,,,,
4193451,2023-08-12,eng,2023/2024,10203,9825,0,169719,Chris Wood,FW,,0,0,0,0,1,,0,0,,,,,,,0,2,0,,0,1,0,0,0,0,0,0,,0,,,,0,,,,,,,
4193451,2023-08-12,eng,2023/2024,10203,9825,0,195299,Serge Aurier,DF,72,0,1,0,0,90,6.77,0,0,,,,,,,0,23,0,0,6,2,2,1,0,1,3,1,4,2,6,5,2,0,,,,,,,
