match_id,date,league,season,team_id,opp_id,is_home,player_id,player,position,pos_slot,is_gk,started,yellow,red,minutes,rating,goals,assists,xg,xa,xg_np,shots,sot,shots_off,chances_created,touches,touches_box,dribbles,passes_acc,passes_f3,tackles,interceptions,blocks,clearances,recoveries,dribbled_past,ground_duels_won,aerials_won,duels_won,duels_lost,fouled,fouls,saves,goals_conceded,xgot_faced,saves_box,high_claims,punches,sweeper
4230531,2023-08-19,ita,2023/2024,9876,8534,0,108381,Milan Djuric,FW,,0,0,0,0,21,6.62,0,0,,0.03,,,,,1,12,0,,6,1,0,0,0,0,2,0,0,4,4,2,,1,,,,,,,
4230531,2023-08-19,ita,2023/2024,8534,9876,1,155254,Francesco Caputo,FW,115,0,1,0,0,70,5.46,0,0,0.04,,0.04,1,1,0,0,22,0,0,7,,0,0,0,0,0,0,1,0,1,6,1,1,,,,,,,
4230531,2023-08-19,ita,2023/2024,9876,8534,0,212645,Riccardo Saponara,FW,,0,0,0,0,21,6.4,0,0,0.02,,0.02,1,0,1,0,13,0,1,7,,0,0,0,0,3,0,1,0,1,1,,0,,,,,,,
4230531,2023-08-19,ita,2023/2024,9876,8534,0,350634,Ondrej Duda,MF,76,0,1,1,0,88,7.66,0,0,,0.41,,,,,2,43,0,1,16,4,1,2,0,1,7,0,3,0,3,1,1,1,,,,,,,
4230531,2023-08-19,ita,2023/2024,9876,8534,0,406505,Pawel Dawidowicz,DF,37,0,1,0,0,90,8.16,0,0,0.03,0.01,0.03,1,0,1,1,78,0,,46,14,1,2,0,5,10,0,3,8,11,2,2,2,,,,,,,
4230531,2023-08-19,ita,2023/2024,8534,9876,1,469939,Liam Henderson,MF,,0,0,0,0,5,,0,0,,,,,,,0,5,0,,2,1,0,0,0,0,0,0,,0,,,,0,,,,,,,
4230531,2023-08-19,ita,2023/2024,9876,8534,0,491784,Lorenzo Montipo,GK,11,1,1,0,0,90,7.92,,,,,,,,,,47,,,22,12,0,0,,1,11,,,1,1,,1,0,4,0,0.33,2,0,0,0
4230531,2023-08-19,ita,2023/2024,8534,9876,1,526450,Emmanuel Quartsin Gyasi,FW,87,0,1,0,0,86,5.49,0,0,0.35,0.02,0.35,1,0,1,0,26,0,0,9,,2,1,0,0,1,0,5,0,5,10,3,3,,,,,,,
4230531,2023-08-19,ita,2023/2024,9876,8534,0,543306,Federico Bonazzoli,FW,,0,0,0,0,21,7.59,1,0,0.15,,0.15,2,2,0,1,16,0,,9,2,0,0,0,0,2,1,1,0,1,1,1,0,,,,,,,
4230531,2023-08-19,ita,2023/2024,8534,9876,1,561844,Tyronne Ebuehi,DF,32,0,1,0,0,90,5.95,0,0,,,,,,,0,44,0,0,17,4,0,0,0,0,6,0,0,1,1,7,,1,,,,,,,
4230531,2023-08-19,ita,2023/2024,8534,9876,1,574844,Razvan Marin,MF,66,0,1,0,0,90,6.18,0,0,0.18,0.01,0.18,3,1,2,0,45,0,0,21,8,1,0,0,1,5,2,1,0,1,8,,3,,,,,,,
4230531,2023-08-19,ita,2023/2024,8534,9876,1,575364,Alberto Grassi,MF,64,0,1,1,0,85,7.24,0,0,,,,,,,1,38,0,,14,7,3,2,0,2,6,0,6,2,8,6,3,3,,,,,,,
4230531,2023-08-19,ita,2023/2024,8534,9876,1,604330,Sebastiano Luperto,DF,36,0,1,0,0,90,6.11,0,0,,,,,,,0,42,0,,29,3,1,0,1,2,4,1,1,1,2,4,,2,,,,,,,
4230531,2023-08-19,ita,2023/2024,8534,9876,1,670928,Giuseppe Pezzella,DF,,0,0,0,0,11,6.73,0,0,,,,,,,0,15,0,1,5,,2,0,0,1,3,0,3,0,3,,,0,,,,,,,
4230531,2023-08-19,ita,2023/2024,9876,8534,0,748378,Jordi Mboula,FW,96,0,1,0,0,69,6.35,0,0,0.01,,0.01,1,0,1,0,19,0,,7,,1,0,0,0,1,0,2,2,4,5,1,0,,,,,,,
4230531,2023-08-19,ita,2023/2024,8534,9876,1,750880,Ardian Ismajli,DF,34,0,1,0,0,90,6.61,0,0,,,,,,,0,53,0,,32,4,0,0,0,3,6,0,2,5,7,4,2,1,,,,,,,
4230531,2023-08-19,ita,2023/2024,9876,8534,0,797758,Martin Hongla,MF,74,0,1,0,0,90,7.38,0,0,,0.01,,,,,0,35,0,1,21,4,2,1,0,2,6,0,4,0,4,1,1,1,,,,,,,
