match_id,date,league,season,team_id,opp_id,is_home,player_id,player,position,pos_slot,is_gk,started,yellow,red,minutes,rating,goals,assists,xg,xa,xg_np,shots,sot,shots_off,chances_created,touches,touches_box,dribbles,passes_acc,passes_f3,tackles,interceptions,blocks,clearances,recoveries,dribbled_past,ground_duels_won,aerials_won,duels_won,duels_lost,fouled,fouls,saves,goals_conceded,xgot_faced,saves_box,high_claims,punches,sweeper
3628696,2021-07-16,arg,2021,10077,10096,0,106309,Carlos Zambrano,DF,36,0,1,0,0,90,7.29,0,0,,,,,,,0,55,0,,32,3,2,4,0,4,4,0,6,2,8,6,4,3,,,,,,,
3628696,2021-07-16,arg,2021,10077,10096,0,150029,Javier Garcia,GK,11,1,1,0,0,90,6.25,,,,,,,,,,44,,,12,7,0,0,,1,14,,1,,1,,1,0,5,1,,5,0,0,0
3628696,2021-07-16,arg,2021,10077,10096,0,182456,Lisandro Lopez,DF,34,0,1,0,0,90,7.51,0,0,,,,1,0,1,0,60,0,,34,3,3,3,1,6,5,0,4,2,6,,1,1,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,209518,Claudio Corvalan,DF,38,0,1,0,0,73,7.56,0,0,,,,1,1,0,3,59,0,0,23,6,3,0,0,0,8,0,4,4,8,3,1,1,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,279891,Sebastian Emanuel Moyano,GK,11,1,1,0,0,90,6.08,,,,,,,,,,37,,,23,2,0,0,,2,9,,,,,,,0,1,1,,1,0,1,1
3628696,2021-07-16,arg,2021,10096,10077,1,371544,Fernando Andres Marquez,FW,,0,0,0,0,17,7.46,1,0,,,,1,1,0,0,13,0,,7,3,1,0,0,1,0,1,2,2,4,1,1,0,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,427614,Emanuel Britez,DF,76,0,1,1,0,90,7.15,0,0,,,,,,,0,65,0,1,46,9,1,0,0,4,7,0,2,4,6,3,,2,,,,,,,
3628696,2021-07-16,arg,2021,10077,10096,0,485378,Nicolas Orsini,FW,106,0,1,1,0,64,5.59,0,0,,,,,,,0,24,0,0,11,2,0,0,0,0,0,0,1,3,4,11,1,2,,,,,,,
3628696,2021-07-16,arg,2021,10077,10096,0,571461,Cristian Pavon,FW,,0,0,0,0,26,6.45,0,0,,,,1,0,1,0,22,0,2,11,3,0,0,0,0,2,0,2,2,4,4,,1,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,626154,Juan Manuel Garcia,FW,106,0,1,1,0,73,5.87,0,0,,,,1,0,1,0,22,0,0,15,2,0,0,0,1,0,0,2,1,3,11,2,5,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,647245,Mauro Pitton,MF,,0,0,0,0,2,,0,0,,,,,,,0,6,0,,4,3,0,0,0,0,0,0,,1,1,,,0,,,,,,,
3628696,2021-07-16,arg,2021,10077,10096,0,683535,Esteban Rolon,MF,,0,0,0,0,20,6.06,0,0,,,,,,,0,9,0,,6,1,0,0,0,0,1,1,1,0,1,2,1,0,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,693432,Brian Blasi,DF,,0,0,0,0,2,,0,0,,,,,,,0,9,0,,4,1,1,0,0,0,0,0,1,0,1,1,,0,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,824090,Federico Vera,DF,32,0,1,0,0,88,7.5,0,0,,,,,,,3,73,0,1,36,3,1,1,0,0,6,0,5,1,6,4,3,0,,,,,,,
3628696,2021-07-16,arg,2021,10077,10096,0,922875,Jorman Campuzano,MF,74,0,1,1,0,90,8.15,0,1,,,,,,,1,72,0,,35,7,4,4,2,3,8,3,10,0,10,8,6,3,,,,,,,
3628696,2021-07-16,arg,2021,10077,10096,0,974894,Marcelo Weigandt,DF,,0,0,1,0,27,6.51,0,0,,,,,,,0,9,0,,2,,2,2,0,0,0,0,2,1,3,2,,1,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,1020747,Nicolas Cordero,FW,104,0,1,1,0,90,7.18,0,0,,,,7,4,1,0,29,0,,8,2,0,1,0,0,1,0,1,6,7,5,1,3,,,,,,,
3628696,2021-07-16,arg,2021,10077,10096,0,1037265,Agustin Obando,FW,78,0,1,0,0,70,7.36,1,0,,,,1,1,0,1,28,0,0,11,2,2,0,0,0,2,1,2,0,2,7,,3,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,1039685,Franco Calderon,DF,34,0,1,0,0,90,7.15,0,0,,,,,,,0,66,0,,43,4,0,2,0,2,2,1,3,6,9,3,3,0,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,1039686,Imanol Machuca,FW,,0,0,0,0,27,7.45,0,1,,,,,,,1,16,0,2,8,,0,0,0,0,3,0,2,0,2,1,,0,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,1039687,Gaston Gonzalez,FW,,0,0,0,0,17,6.32,0,0,,,,1,0,1,0,20,0,1,10,,1,1,0,0,1,0,3,1,4,4,1,2,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,1087773,Juan Nardoni,MF,72,0,1,0,0,63,6.13,0,0,,,,,,,0,43,0,0,21,5,2,0,0,0,4,1,6,1,7,7,4,1,,,,,,,
3628696,2021-07-16,arg,2021,10096,10077,1,1131702,Martin Ezequiel Canete,MF,74,0,1,0,0,88,7.44,0,0,,,,2,0,1,2,93,0,0,52,9,5,1,0,1,9,2,8,2,10,11,3,4,,,,,,,
3628696,2021-07-16,arg,2021,10077,10096,0,1186684,Alan Varela,MF,76,0,1,0,0,64,6.76,0,0,,,,2,1,1,0,36,0,,20,2,3,0,0,1,4,0,4,1,5,2,1,1,,,,,,,
3628696,2021-07-16,arg,2021,10077,10096,0,1186693,Aaron Molinas,MF,72,0,1,0,0,63,6.82,0,0,,,,,,,0,49,0,1,28,8,0,2,0,0,8,1,2,1,3,4,1,0,,,,,,,
3628696,2021-07-16,arg,2021,10077,10096,0,1199960,Cristian Medina,MF,,0,0,0,0,26,6.22,0,0,,,,,,,0,13,0,1,10,,0,0,0,0,3,0,1,1,2,3,,2,,,,,,,
