match_id,date,league,season,team_id,opp_id,is_home,player_id,player,position,pos_slot,is_gk,started,yellow,red,minutes,rating,goals,assists,xg,xa,xg_np,shots,sot,shots_off,chances_created,touches,touches_box,dribbles,passes_acc,passes_f3,tackles,interceptions,blocks,clearances,recoveries,dribbled_past,ground_duels_won,aerials_won,duels_won,duels_lost,fouled,fouls,saves,goals_conceded,xgot_faced,saves_box,high_claims,punches,sweeper
3564290,2021-05-29,bra,2021,10274,197815,0,43367,Eltinho,DF,,0,0,0,0,1,,0,0,,,,,,,0,1,0,,1,,0,0,0,0,0,0,,0,,,,0,,,,,,,
3564290,2021-05-29,bra,2021,197815,10274,1,131616,Uendel,MF,38,0,1,0,0,90,7.35,0,0,,,,,,,4,78,0,1,51,11,0,1,0,1,8,0,1,2,3,4,,1,,,,,,,
3564290,2021-05-29,bra,2021,10274,197815,0,150316,Michel,DF,32,0,1,1,0,76,7.29,0,0,,,,,,,2,40,0,1,16,8,2,0,0,2,3,0,3,1,4,2,,1,,,,,,,
3564290,2021-05-29,bra,2021,197815,10274,1,172139,Elton,FW,105,0,1,0,0,90,7.45,1,0,,,,3,1,1,1,30,4,1,7,2,0,0,0,0,0,0,1,3,4,7,,1,,,,,,,
3564290,2021-05-29,bra,2021,10274,197815,0,185865,Joao Paulo,MF,64,0,1,0,0,90,6.32,0,0,,,,1,0,1,0,63,0,,47,2,2,3,1,1,4,1,2,0,2,5,,2,,,,,,,
3564290,2021-05-29,bra,2021,10274,197815,0,202408,Marcelo Carné,GK,11,1,1,0,0,90,5.2,,,,,,,,,,28,,,14,,0,0,,0,3,,,2,2,,1,0,0,2,,0,0,0,0
3564290,2021-05-29,bra,2021,10274,197815,0,232175,Wescley,MF,85,0,1,0,0,90,7.76,1,0,,,,1,1,0,1,39,2,3,23,3,0,0,0,1,6,0,4,0,4,7,1,1,,,,,,,
3564290,2021-05-29,bra,2021,197815,10274,1,268039,Anderson Conceicao,DF,36,0,1,0,0,90,6.29,0,0,,,,2,0,2,0,84,3,,67,4,1,2,1,2,3,0,1,1,2,5,,4,,,,,,,
3564290,2021-05-29,bra,2021,10274,197815,0,275853,Elton,MF,,0,0,0,0,1,,0,0,,,,,,,0,2,0,,1,,0,0,0,0,0,0,0,0,,1,,0,,,,,,,
3564290,2021-05-29,bra,2021,197815,10274,1,305846,Jonathan Cafu,FW,103,0,1,0,0,83,7.64,1,0,,,,1,1,0,0,37,2,1,19,1,2,0,0,0,5,0,4,2,6,9,1,0,,,,,,,
