match_id,date,league,season,team_id,opp_id,is_home,player_id,player,position,pos_slot,is_gk,started,yellow,red,minutes,rating,goals,assists,xg,xa,xg_np,shots,sot,shots_off,chances_created,touches,touches_box,dribbles,passes_acc,passes_f3,tackles,interceptions,blocks,clearances,recoveries,dribbled_past,ground_duels_won,aerials_won,duels_won,duels_lost,fouled,fouls,saves,goals_conceded,xgot_faced,saves_box,high_claims,punches,sweeper
4123614,2023-04-15,bra,2023,9863,1757,0,30441,Fabio,GK,11,1,1,0,0,90,7.7,,,,,,,,,,57,,,43,1,0,0,,0,3,,,,,,,0,2,0,0.95,1,1,0,0
4123614,2023-04-15,bra,2023,1757,9863,1,36362,Wellington Paulista,FW,,0,0,0,0,27,5.95,0,0,0.26,,0.26,4,0,4,0,9,4,,2,,0,0,0,0,0,1,0,2,2,4,,1,,,,,,,
4123614,2023-04-15,bra,2023,9863,1757,0,113616,German Cano,FW,106,0,1,0,0,78,7.49,1,0,1.73,0.01,0.95,4,2,1,1,25,4,,11,,1,1,1,1,4,1,1,1,2,2,,0,,,,,,,
4123614,2023-04-15,bra,2023,1757,9863,1,121939,Nino Paraiba,DF,32,0,1,1,0,90,5.73,0,0,,0.23,,,,,2,64,0,2,19,2,1,3,0,0,6,0,5,1,6,8,2,4,,,,,,,
4123614,2023-04-15,bra,2023,1757,9863,1,127362,Matheus Fernando Cavichioli,GK,11,1,1,0,0,90,7.32,,,,,,,,,,27,,,9,2,0,0,,1,5,,,,,,,0,5,3,4.21,4,0,0,2
4123614,2023-04-15,bra,2023,9863,1757,0,127400,Ganso,MF,82,0,1,0,0,79,7.32,0,1,0.16,0.15,0.16,3,0,1,1,49,0,0,31,4,1,0,0,0,4,0,1,0,1,3,,0,,,,,,,
4123614,2023-04-15,bra,2023,9863,1757,0,128033,David Braz,DF,,0,0,0,0,11,6.22,0,0,,,,,,,0,19,0,,14,,0,1,0,2,1,0,,0,,2,,0,,,,,,,
4123614,2023-04-15,bra,2023,1757,9863,1,177496,Henrique Almeida,FW,115,0,1,0,0,63,6.74,0,0,0.34,0.29,0.34,4,0,2,2,17,6,1,7,1,2,0,0,0,2,0,3,0,3,8,,3,,,,,,,
4123614,2023-04-15,bra,2023,1757,9863,1,177501,Felipe Azevedo,FW,87,0,1,0,0,69,6.09,0,0,0.04,0.01,0.04,1,0,0,0,24,1,,12,3,1,1,0,0,3,0,2,0,2,5,1,3,,,,,,,
4123614,2023-04-15,bra,2023,9863,1757,0,307072,Samuel Xavier,DF,32,0,1,0,0,90,7.98,0,1,,0.4,,,,,1,57,0,1,35,4,1,0,1,1,8,1,3,1,4,4,1,1,,,,,,,
4123614,2023-04-15,bra,2023,1757,9863,1,452019,Juninho,MF,85,0,1,0,0,90,7.17,0,0,0.29,0.26,0.29,2,1,1,1,35,7,1,18,3,3,1,0,1,6,0,5,1,6,4,1,3,,,,,,,
4123614,2023-04-15,bra,2023,1757,9863,1,500455,Ricardo Silva,DF,,0,0,0,0,27,6.1,0,0,,,,,,,0,11,0,,8,4,0,0,1,0,1,0,,0,,,,0,,,,,,,
4123614,2023-04-15,bra,2023,9863,1757,0,566112,Keno,FW,,0,0,0,0,12,5.99,0,0,0.06,0.07,0.06,1,0,0,1,5,1,,2,,0,0,0,0,0,1,0,0,,2,,1,,,,,,,
4123614,2023-04-15,bra,2023,1757,9863,1,579791,Iago Maidana,DF,36,0,1,1,0,63,5.56,0,0,0.06,,0.06,1,0,0,0,25,1,,15,4,2,1,1,1,0,2,2,2,4,5,,1,,,,,,,
4123614,2023-04-15,bra,2023,1757,9863,1,632708,Leandro Martinez,MF,64,0,1,0,0,73,6.05,0,0,,0.08,,,,,2,56,1,3,31,5,0,2,1,0,4,0,4,0,4,7,1,3,,,,,,,
4123614,2023-04-15,bra,2023,9863,1757,0,655294,Thiago Santos,DF,,0,0,0,0,11,6.38,0,0,,,,,,,0,14,0,1,8,1,0,0,0,0,1,0,2,0,2,1,1,1,,,,,,,
4123614,2023-04-15,bra,2023,1757,9863,1,670799,Marlon,DF,38,0,1,0,0,90,6.06,0,0,0.02,0.04,0.02,1,0,0,0,54,1,,26,6,3,3,0,1,8,4,4,1,5,8,1,2,,,,,,,
4123614,2023-04-15,bra,2023,9863,1757,0,671606,Vinicius Lima,MF,66,0,1,0,0,90,7.42,0,0,,0.01,,,,,1,61,0,1,37,1,1,1,0,0,4,0,6,1,7,3,4,2,,,,,,,
4123614,2023-04-15,bra,2023,1757,9863,1,749387,Matheusinho,MF,,0,0,0,0,21,6.72,0,0,,0.09,,,,,2,15,2,1,8,2,0,0,0,0,4,0,2,0,2,1,1,0,,,,,,,
