match_id,date,league,season,team_id,opp_id,is_home,player_id,player,position,pos_slot,is_gk,started,yellow,red,minutes,rating,goals,assists,xg,xa,xg_np,shots,sot,shots_off,chances_created,touches,touches_box,dribbles,passes_acc,passes_f3,tackles,interceptions,blocks,clearances,recoveries,dribbled_past,ground_duels_won,aerials_won,duels_won,duels_lost,fouled,fouls,saves,goals_conceded,xgot_faced,saves_box,high_claims,punches,sweeper
3821192,2022-04-09,bra,2022,9770,165545,0,31235,Diego,MF,,0,0,0,0,1,,0,0,,,,,,,0,3,0,,3,,0,0,0,0,1,0,,0,,,,0,,,,,,,
3821192,2022-04-09,bra,2022,9770,165545,0,52133,David Luiz,DF,35,0,1,1,0,90,7.26,0,0,,,,,,,1,83,4,1,68,11,0,2,1,2,3,0,1,3,4,3,,2,,,,,,,
3821192,2022-04-09,bra,2022,165545,9770,1,113608,Diego Churin,FW,,0,0,0,0,8,,0,0,,,,,,,0,11,0,1,3,,0,0,0,1,0,0,2,1,3,1,1,0,,,,,,,
3821192,2022-04-09,bra,2022,9770,165545,0,263937,Éverton Ribeiro,MF,,0,0,0,0,24,6.73,0,0,,,,,,,1,23,1,,12,,2,0,0,0,2,0,3,0,3,1,1,1,,,,,,,
3821192,2022-04-09,bra,2022,9770,165545,0,305713,Willian Arao,MF,33,0,1,0,0,90,6.92,0,0,,,,,,,0,83,2,,70,28,2,0,2,4,5,3,2,2,4,5,,0,,,,,,,
3821192,2022-04-09,bra,2022,9770,165545,0,438647,Giorgian De Arrascaeta,MF,76,0,1,0,0,89,7.59,0,1,,,,3,0,0,3,59,9,1,20,2,2,0,0,0,3,0,5,0,5,5,2,0,,,,,,,
3821192,2022-04-09,bra,2022,9770,165545,0,450848,Gabriel Barbosa,FW,105,0,1,0,0,90,6.82,0,0,,,,1,0,1,3,30,6,1,18,1,0,0,0,0,1,0,2,0,2,1,1,0,,,,,,,
3821192,2022-04-09,bra,2022,165545,9770,1,498466,Jorginho,MF,85,0,1,1,0,86,6.62,0,0,,,,2,1,1,0,41,5,1,19,4,0,0,0,1,3,0,4,2,6,5,3,1,,,,,,,
3821192,2022-04-09,bra,2022,9770,165545,0,523801,Leo Pereira,DF,37,0,1,0,0,90,6.92,0,0,,,,,,,0,91,0,,67,18,2,0,0,2,4,0,2,2,4,3,,3,,,,,,,
3821192,2022-04-09,bra,2022,165545,9770,1,535598,Wanderson,DF,34,0,1,0,0,90,6.75,0,0,,,,,,,0,52,0,,45,3,0,1,1,2,2,0,,1,1,,,0,,,,,,,
3821192,2022-04-09,bra,2022,165545,9770,1,535786,Luan Polli,GK,11,1,1,0,0,90,6.09,,,,,,,,,,43,,,22,6,0,0,,5,7,,,,,,,0,2,1,,2,0,2,0
