match_id,date,league,season,team_id,opp_id,is_home,player_id,player,position,pos_slot,is_gk,started,yellow,red,minutes,rating,goals,assists,xg,xa,xg_np,shots,sot,shots_off,chances_created,touches,touches_box,dribbles,passes_acc,passes_f3,tackles,interceptions,blocks,clearances,recoveries,dribbled_past,ground_duels_won,aerials_won,duels_won,duels_lost,fouled,fouls,saves,goals_conceded,xgot_faced,saves_box,high_claims,punches,sweeper
3609929,2021-08-13,eng,2021/2022,9937,9825,1,174031,Pontus Jansson,DF,35,0,1,0,0,90,7.01,0,0,,,,,,,0,30,0,,17,,0,1,0,6,4,0,,0,,1,,0,,,,,,,
3609929,2021-08-13,eng,2021/2022,9825,9937,0,207236,Granit Xhaka,MF,66,0,1,0,0,90,7.08,0,0,0.13,0.1,0.13,2,0,2,1,101,1,1,78,11,1,2,0,0,6,1,4,4,8,3,2,0,,,,,,,
3609929,2021-08-13,eng,2021/2022,9825,9937,0,215168,Bernd Leno,GK,11,1,1,0,0,90,4.97,,,,,,,,,,37,,,26,1,0,0,,0,3,,,,,1,,0,1,2,1,1,1,0,0
3609929,2021-08-13,eng,2021/2022,9937,9825,1,266520,Christian Nørgaard,MF,75,0,1,0,0,90,8.24,1,0,0.67,0.01,0.67,2,1,1,0,41,2,1,25,5,2,1,0,0,7,1,3,2,5,4,,2,,,,,,,
3609929,2021-08-13,eng,2021/2022,9825,9937,0,299981,Pablo Mari,DF,36,0,1,0,0,90,6.64,0,0,0.07,0.01,0.07,1,0,1,0,73,1,,50,5,1,1,0,7,5,2,2,5,7,3,1,0,,,,,,,
3609929,2021-08-13,eng,2021/2022,9937,9825,1,408987,Ivan Toney,FW,106,0,1,0,0,90,6.99,0,0,,0.14,,,,,1,39,2,1,11,7,1,0,0,1,4,2,6,7,13,12,4,3,,,,,,,
3609929,2021-08-13,eng,2021/2022,9825,9937,0,425255,Calum Chambers,DF,32,0,1,0,0,81,6.79,0,0,0.07,0.03,0.07,2,0,1,1,83,1,,48,2,2,0,0,2,10,0,3,2,5,2,1,1,,,,,,,
3609929,2021-08-13,eng,2021/2022,9937,9825,1,552718,Kristoffer Ajer,DF,33,0,1,0,0,71,7.06,0,0,,0.02,,,,,1,42,2,1,19,4,1,0,0,2,0,0,2,0,2,2,,0,,,,,,,
3609929,2021-08-13,eng,2021/2022,9937,9825,1,562727,David Raya,GK,11,1,1,0,0,90,8.5,,,,0.01,,,,,,57,,,20,13,0,0,,0,13,,,1,1,,,0,4,0,0.37,2,2,0,1
3609929,2021-08-13,eng,2021/2022,9937,9825,1,562892,Rico Henry,DF,79,0,1,0,0,90,7.16,0,0,,0.01,,,,,0,39,1,0,21,2,3,0,1,1,5,0,3,0,3,3,,1,,,,,,,
