match_id,date,league,season,competition,round,referee,team_id,team,opp_id,opp,is_home,gf,ga,poss,poss_ag,shots,shots_ag,sot,sot_ag,shots_off,shots_off_ag,shots_blocked,shots_blocked_ag,woodwork,woodwork_ag,shots_box,shots_box_ag,shots_obox,shots_obox_ag,corners,corners_ag,bigchance,bigchance_ag,bigchance_missed,bigchance_missed_ag,touches_box,touches_box_ag,fouls,fouls_ag,yellow,yellow_ag,red,red_ag,offsides,offsides_ag,tackles,tackles_ag,interceptions,interceptions_ag,blocks,blocks_ag,clearances,clearances_ag,saves,saves_ag,duels_won,duels_won_ag,ground_duels_won,ground_duels_won_ag,aerials_won,aerials_won_ag,dribbles,dribbles_ag,passes,passes_ag,passes_acc,passes_acc_ag,passes_own_half,passes_own_half_ag,passes_opp_half,passes_opp_half_ag,long_balls_acc,long_balls_acc_ag,crosses_acc,crosses_acc_ag,xg,xg_ag,xg_op,xg_op_ag,xg_sp,xg_sp_ag,xg_np,xg_np_ag,xgot,xgot_ag,z_sixyard,z_sixyard_ag,z_box_c,z_box_c_ag,z_box_w,z_box_w_ag,z_out_c,z_out_c_ag,z_out_w,z_out_w_ag,z_sixyard_xg,z_sixyard_xg_ag,z_box_c_xg,z_box_c_xg_ag,z_box_w_xg,z_box_w_xg_ag,z_out_c_xg,z_out_c_xg_ag,z_out_w_xg,z_out_w_xg_ag,s_open,s_open_ag,s_fastbreak,s_fastbreak_ag,s_corner,s_corner_ag,s_freekick,s_freekick_ag,s_penalty,s_penalty_ag,s_open_xg,s_open_xg_ag,s_fastbreak_xg,s_fastbreak_xg_ag,s_corner_xg,s_corner_xg_ag,s_freekick_xg,s_freekick_xg_ag,s_penalty_xg,s_penalty_xg_ag,shotmap_n,shotmap_n_ag,shot_dist_avg,shot_dist_avg_ag
4697863,2025-01-23,arg,2025,Liga Profesional,1,Pablo Echavarría,10227,Godoy Cruz,10084,Rosario Central,1,0,3,56,44,10,10,0,5,7,2,3,3,0,0,3,7,7,3,4,4,0,1,0,0,14,23,14,11,3,2,0,0,0,5,19,21,7,11,3,3,15,58,2,0,56,64,39.0,43.0,17.0,21.0,10.0,9.0,319,257,232.0,176.0,95,99,137,77,23.0,24.0,2.0,3.0,0.34,0.81,0.09,0.49,0.25,0.32,0.34,0.81,0.0,1.1,0,0,3,6,0,1,4,1,3,2,0.0,0.0,0.1575,0.6802,0.0,0.0501,0.1149,0.0155,0.0685,0.0636,4,3,0,3,1,2,5,2,0,0,0.0873,0.2272,0.0,0.2599,0.0125,0.132,0.2411,0.1903,0.0,0.0,10,10,21.63,17.11
4697863,2025-01-23,arg,2025,Liga Profesional,1,Pablo Echavarría,10084,Rosario Central,10227,Godoy Cruz,0,3,0,44,56,10,10,5,0,2,7,3,3,0,0,7,3,3,7,4,4,1,0,0,0,23,14,11,14,2,3,0,0,5,0,21,19,11,7,3,3,58,15,0,2,64,56,43.0,39.0,21.0,17.0,9.0,10.0,257,319,176.0,232.0,99,95,77,137,24.0,23.0,3.0,2.0,0.81,0.34,0.49,0.09,0.32,0.25,0.81,0.34,1.1,0.0,0,0,6,3,1,0,1,4,2,3,0.0,0.0,0.6802,0.1575,0.0501,0.0,0.0155,0.1149,0.0636,0.0685,3,4,3,0,2,1,2,5,0,0,0.2272,0.0873,0.2599,0.0,0.132,0.0125,0.1903,0.2411,0.0,0.0,10,10,17.11,21.63
4697866,2025-01-23,arg,2025,Liga Profesional,1,Carlos Andrés Gariano,89396,Tigre,10079,Velez Sarsfield,1,3,0,32,68,13,6,6,1,5,2,2,3,0,0,12,2,1,4,0,3,5,0,4,0,17,10,15,10,3,1,0,0,3,3,23,11,4,5,2,2,27,14,1,3,60,48,40.0,31.0,20.0,17.0,7.0,6.0,244,527,167.0,459.0,70,269,97,190,23.0,20.0,6.0,3.0,1.52,0.25,1.26,0.22,0.26,0.03,1.52,0.25,1.4,0.08,1,0,8,2,3,1,1,2,0,1,0.0766,0.0,1.2026,0.1385,0.2519,0.0218,0.0123,0.0789,0.0,0.011,10,5,0,0,0,1,3,0,0,0,1.2848,0.2226,0.0,0.0,0.0,0.0276,0.2586,0.0,0.0,0.0,13,6,13.4,22.52
4697866,2025-01-23,arg,2025,Liga Profesional,1,Carlos Andrés Gariano,10079,Velez Sarsfield,89396,Tigre,0,0,3,68,32,6,13,1,6,2,5,3,2,0,0,2,12,4,1,3,0,0,5,0,4,10,17,10,15,1,3,0,0,3,3,11,23,5,4,2,2,14,27,3,1,48,60,31.0,40.0,17.0,20.0,6.0,7.0,527,244,459.0,167.0,269,70,190,97,20.0,23.0,3.0,6.0,0.25,1.52,0.22,1.26,0.03,0.26,0.25,1.52,0.08,1.4,0,1,2,8,1,3,2,1,1,0,0.0,0.0766,0.1385,1.2026,0.0218,0.2519,0.0789,0.0123,0.011,0.0,5,10,0,0,1,0,0,3,0,0,0.2226,1.2848,0.0,0.0,0.0276,0.0,0.0,0.2586,0.0,0.0,6,13,22.52,13.4
4697855,2025-01-24,arg,2025,Liga Profesional,1,Fernando Echenique,213534,Barracas Central,10080,Racing Club,1,1,3,32,68,12,16,4,6,4,4,4,6,0,0,6,11,6,5,1,7,3,2,2,1,13,29,12,11,1,1,0,0,1,2,7,14,10,7,6,3,34,20,3,3,38,50,24.0,31.0,14.0,19.0,7.0,6.0,225,489,140.0,409.0,57,168,83,241,17.0,32.0,1.0,3.0,1.63,1.43,1.54,1.26,0.09,0.17,1.63,1.43,1.05,2.09,1,2,2,6,3,3,5,2,1,3,0.9415,0.6083,0.5835,0.5438,0.1862,0.1861,0.1314,0.0307,0.0408,0.0642,8,9,2,1,1,4,1,2,0,0,1.5225,1.2022,0.2724,0.0566,0.0136,0.1206,0.0749,0.0538,0.0,0.0,12,16,20.15,17.22
4697855,2025-01-24,arg,2025,Liga Profesional,1,Fernando Echenique,10080,Racing Club,213534,Barracas Central,0,3,1,68,32,16,12,6,4,4,4,6,4,0,0,11,6,5,6,7,1,2,3,1,2,29,13,11,12,1,1,0,0,2,1,14,7,7,10,3,6,20,34,3,3,50,38,31.0,24.0,19.0,14.0,6.0,7.0,489,225,409.0,140.0,168,57,241,83,32.0,17.0,3.0,1.0,1.43,1.63,1.26,1.54,0.17,0.09,1.43,1.63,2.09,1.05,2,1,6,2,3,3,2,5,3,1,0.6083,0.9415,0.5438,0.5835,0.1861,0.1862,0.0307,0.1314,0.0642,0.0408,9,8,1,2,4,1,2,1,0,0,1.2022,1.5225,0.0566,0.2724,0.1206,0.0136,0.0538,0.0749,0.0,0.0,16,12,17.22,20.15
4697856,2025-01-24,arg,2025,Liga Profesional,1,Silvio Trucco,10201,Newell's Old Boys,161729,Independiente Rivadavia,1,0,1,68,32,18,12,7,7,8,2,3,3,2,0,10,10,8,2,9,7,3,1,3,0,32,18,13,11,4,3,0,0,0,1,15,19,12,10,3,3,9,44,6,7,53,47,29.0,36.0,24.0,11.0,5.0,5.0,491,231,427.0,167.0,160,79,267,88,39.0,16.0,7.0,7.0,1.93,1.0,0.84,0.22,0.3,0.78,1.14,1.0,1.96,2.34,1,1,7,6,2,3,6,2,2,0,0.2974,0.3581,1.3666,0.4455,0.0499,0.0868,0.2296,0.1122,0.0459,0.0,12,3,0,1,1,6,4,2,1,0,0.9053,0.1916,0.0,0.0306,0.0312,0.6407,0.2646,0.1397,0.7884,0.0,18,12,18.65,15.05
4697856,2025-01-24,arg,2025,Liga Profesional,1,Silvio Trucco,161729,Independiente Rivadavia,10201,Newell's Old Boys,0,1,0,32,68,12,18,7,7,2,8,3,3,0,2,10,10,2,8,7,9,1,3,0,3,18,32,11,13,3,4,0,0,1,0,19,15,10,12,3,3,44,9,7,6,47,53,36.0,29.0,11.0,24.0,5.0,5.0,231,491,167.0,427.0,79,160,88,267,16.0,39.0,7.0,7.0,1.0,1.93,0.22,0.84,0.78,0.3,1.0,1.14,2.34,1.96,1,1,6,7,3,2,2,6,0,2,0.3581,0.2974,0.4455,1.3666,0.0868,0.0499,0.1122,0.2296,0.0,0.0459,3,12,1,0,6,1,2,4,0,1,0.1916,0.9053,0.0306,0.0,0.6407,0.0312,0.1397,0.2646,0.0,0.7884,12,18,15.05,18.65
4697857,2025-01-24,arg,2025,Liga Profesional,1,Pablo Dóvalo,161730,Defensa y Justicia,10087,Banfield,1,0,1,69,31,9,6,4,4,3,1,2,1,0,1,5,3,4,3,5,2,2,3,2,2,23,14,9,10,0,0,0,0,0,2,27,16,5,12,1,2,11,31,3,4,61,52,44.0,33.0,17.0,19.0,8.0,9.0,541,248,451.0,158.0,252,67,199,91,54.0,18.0,10.0,4.0,1.32,0.4,0.48,0.33,0.05,0.07,0.53,0.4,0.94,1.19,0,2,4,1,1,0,0,1,4,2,0.0,0.1882,1.1653,0.0887,0.0724,0.0,0.0,0.0429,0.0827,0.0917,7,4,0,2,0,0,1,0,1,0,0.4832,0.1966,0.0,0.2149,0.0,0.0,0.0488,0.0,0.7884,0.0,9,6,20.07,16.9
4697857,2025-01-24,arg,2025,Liga Profesional,1,Pablo Dóvalo,10087,Banfield,161730,Defensa y Justicia,0,1,0,31,69,6,9,4,4,1,3,1,2,1,0,3,5,3,4,2,5,3,2,2,2,14,23,10,9,0,0,0,0,2,0,16,27,12,5,2,1,31,11,4,3,52,61,33.0,44.0,19.0,17.0,9.0,8.0,248,541,158.0,451.0,67,252,91,199,18.0,54.0,4.0,10.0,0.4,1.32,0.33,0.48,0.07,0.05,0.4,0.53,1.19,0.94,2,0,1,4,0,1,1,0,2,4,0.1882,0.0,0.0887,1.1653,0.0,0.0724,0.0429,0.0,0.0917,0.0827,4,7,2,0,0,0,0,1,0,1,0.1966,0.4832,0.2149,0.0,0.0,0.0,0.0,0.0488,0.0,0.7884,6,9,16.9,20.07
