match_id,date,league,season,competition,round,referee,team_id,team,opp_id,opp,is_home,gf,ga,poss,poss_ag,shots,shots_ag,sot,sot_ag,shots_off,shots_off_ag,shots_blocked,shots_blocked_ag,woodwork,woodwork_ag,shots_box,shots_box_ag,shots_obox,shots_obox_ag,corners,corners_ag,bigchance,bigchance_ag,bigchance_missed,bigchance_missed_ag,touches_box,touches_box_ag,fouls,fouls_ag,yellow,yellow_ag,red,red_ag,offsides,offsides_ag,tackles,tackles_ag,interceptions,interceptions_ag,blocks,blocks_ag,clearances,clearances_ag,saves,saves_ag,duels_won,duels_won_ag,ground_duels_won,ground_duels_won_ag,aerials_won,aerials_won_ag,dribbles,dribbles_ag,passes,passes_ag,passes_acc,passes_acc_ag,passes_own_half,passes_own_half_ag,passes_opp_half,passes_opp_half_ag,long_balls_acc,long_balls_acc_ag,crosses_acc,crosses_acc_ag,xg,xg_ag,xg_op,xg_op_ag,xg_sp,xg_sp_ag,xg_np,xg_np_ag,xgot,xgot_ag,z_sixyard,z_sixyard_ag,z_box_c,z_box_c_ag,z_box_w,z_box_w_ag,z_out_c,z_out_c_ag,z_out_w,z_out_w_ag,z_sixyard_xg,z_sixyard_xg_ag,z_box_c_xg,z_box_c_xg_ag,z_box_w_xg,z_box_w_xg_ag,z_out_c_xg,z_out_c_xg_ag,z_out_w_xg,z_out_w_xg_ag,s_open,s_open_ag,s_fastbreak,s_fastbreak_ag,s_corner,s_corner_ag,s_freekick,s_freekick_ag,s_penalty,s_penalty_ag,s_open_xg,s_open_xg_ag,s_fastbreak_xg,s_fastbreak_xg_ag,s_corner_xg,s_corner_xg_ag,s_freekick_xg,s_freekick_xg_ag,s_penalty_xg,s_penalty_xg_ag,shotmap_n,shotmap_n_ag,shot_dist_avg,shot_dist_avg_ag
3885447,2022-06-03,arg,2022,Liga Profesional,1,Darío Herrera,213534,Barracas Central,213596,Central Cordoba de Santiago,1,1,1,45,55,9,12,5,6,3,5,1,1,1,0,8,4,1,8,6,4,4,1,3,0,,,12,20,0,0,0,0,1,3,25,25,11,16,1,2,21,20,5,3,69,69,52.0,43.0,17.0,26.0,8.0,8.0,287,357,163.0,240.0,66,106,97,134,23.0,24.0,4.0,7.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
3885447,2022-06-03,arg,2022,Liga Profesional,1,Darío Herrera,213596,Central Cordoba de Santiago,213534,Barracas Central,0,1,1,55,45,12,9,6,5,5,3,1,1,0,1,4,8,8,1,4,6,1,4,0,3,,,20,12,0,0,0,0,3,1,25,25,16,11,2,1,20,21,3,5,69,69,43.0,52.0,26.0,17.0,8.0,8.0,357,287,240.0,163.0,106,66,134,97,24.0,23.0,7.0,4.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
3885440,2022-06-04,arg,2022,Liga Profesional,1,Jorge Ignacio Baliño,207875,Patronato de Parana,10079,Velez Sarsfield,1,1,1,39,61,15,9,7,5,5,3,3,1,0,0,5,2,10,7,3,2,2,0,1,0,,,20,17,1,2,0,0,0,1,28,26,10,10,1,3,28,12,4,6,72,74,56.0,56.0,16.0,18.0,11.0,10.0,314,502,204.0,390.0,89,170,115,220,29.0,21.0,5.0,0.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
3885440,2022-06-04,arg,2022,Liga Profesional,1,Jorge Ignacio Baliño,10079,Velez Sarsfield,207875,Patronato de Parana,0,1,1,61,39,9,15,5,7,3,5,1,3,0,0,2,5,7,10,2,3,0,2,0,1,,,17,20,2,1,0,0,1,0,26,28,10,10,3,1,12,28,6,4,74,72,56.0,56.0,18.0,16.0,10.0,11.0,502,314,390.0,204.0,170,89,220,115,21.0,29.0,0.0,5.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
3885444,2022-06-04,arg,2022,Liga Profesional,1,Andrés Merlos,10083,San Lorenzo,10078,Independiente,1,1,1,46,54,11,17,3,4,4,8,4,5,0,0,10,11,1,6,9,5,1,5,0,4,,,11,7,1,2,1,0,1,2,20,23,8,5,3,4,20,25,3,2,54,58,37.0,46.0,17.0,12.0,10.0,12.0,368,444,291.0,375.0,130,178,161,197,31.0,22.0,9.0,5.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
3885444,2022-06-04,arg,2022,Liga Profesional,1,Andrés Merlos,10078,Independiente,10083,San Lorenzo,0,1,1,54,46,17,11,4,3,8,4,5,4,0,0,11,10,6,1,5,9,5,1,4,0,,,7,11,2,1,0,1,2,1,23,20,5,8,4,3,25,20,2,3,58,54,46.0,37.0,12.0,17.0,12.0,10.0,444,368,375.0,291.0,178,130,197,161,22.0,31.0,5.0,9.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
3885445,2022-06-04,arg,2022,Liga Profesional,1,Fernando Echenique,10087,Banfield,10201,Newell's Old Boys,1,1,2,60,40,12,11,3,3,5,8,4,0,0,0,9,6,3,5,12,4,1,1,0,0,,,6,15,0,0,0,0,1,0,19,20,12,13,0,4,23,31,1,2,71,53,40.0,31.0,31.0,22.0,7.0,6.0,440,296,338.0,189.0,172,87,166,102,42.0,33.0,8.0,5.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
3885445,2022-06-04,arg,2022,Liga Profesional,1,Fernando Echenique,10201,Newell's Old Boys,10087,Banfield,0,2,1,40,60,11,12,3,3,8,5,0,4,0,0,6,9,5,3,4,12,1,1,0,0,,,15,6,0,0,0,0,0,1,20,19,13,12,4,0,31,23,2,1,53,71,31.0,40.0,22.0,31.0,6.0,7.0,296,440,189.0,338.0,87,172,102,166,33.0,42.0,5.0,8.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
3885448,2022-06-04,arg,2022,Liga Profesional,1,Mauro Vigliano,10089,Club Atletico Platense,10227,Godoy Cruz,1,2,1,52,48,11,15,6,3,2,8,3,4,0,0,5,9,6,6,11,5,3,2,1,2,,,12,10,0,0,0,0,3,0,19,24,14,6,4,3,13,23,2,4,57,73,36.0,49.0,21.0,24.0,8.0,13.0,336,330,227.0,221.0,127,105,100,116,17.0,35.0,6.0,4.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
3885448,2022-06-04,arg,2022,Liga Profesional,1,Mauro Vigliano,10227,Godoy Cruz,10089,Club Atletico Platense,0,1,2,48,52,15,11,3,6,8,2,4,3,0,0,9,5,6,6,5,11,2,3,2,1,,,10,12,0,0,0,0,0,3,24,19,6,14,3,4,23,13,4,2,73,57,49.0,36.0,24.0,21.0,13.0,8.0,330,336,221.0,227.0,105,127,116,100,35.0,17.0,4.0,6.0,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,
