match_id,date,league,season,competition,round,referee,team_id,team,opp_id,opp,is_home,gf,ga,poss,poss_ag,shots,shots_ag,sot,sot_ag,shots_off,shots_off_ag,shots_blocked,shots_blocked_ag,woodwork,woodwork_ag,shots_box,shots_box_ag,shots_obox,shots_obox_ag,corners,corners_ag,bigchance,bigchance_ag,bigchance_missed,bigchance_missed_ag,touches_box,touches_box_ag,fouls,fouls_ag,yellow,yellow_ag,red,red_ag,offsides,offsides_ag,tackles,tackles_ag,interceptions,interceptions_ag,blocks,blocks_ag,clearances,clearances_ag,saves,saves_ag,duels_won,duels_won_ag,ground_duels_won,ground_duels_won_ag,aerials_won,aerials_won_ag,dribbles,dribbles_ag,passes,passes_ag,passes_acc,passes_acc_ag,passes_own_half,passes_own_half_ag,passes_opp_half,passes_opp_half_ag,long_balls_acc,long_balls_acc_ag,crosses_acc,crosses_acc_ag,xg,xg_ag,xg_op,xg_op_ag,xg_sp,xg_sp_ag,xg_np,xg_np_ag,xgot,xgot_ag,z_sixyard,z_sixyard_ag,z_box_c,z_box_c_ag,z_box_w,z_box_w_ag,z_out_c,z_out_c_ag,z_out_w,z_out_w_ag,z_sixyard_xg,z_sixyard_xg_ag,z_box_c_xg,z_box_c_xg_ag,z_box_w_xg,z_box_w_xg_ag,z_out_c_xg,z_out_c_xg_ag,z_out_w_xg,z_out_w_xg_ag,s_open,s_open_ag,s_fastbreak,s_fastbreak_ag,s_corner,s_corner_ag,s_freekick,s_freekick_ag,s_penalty,s_penalty_ag,s_open_xg,s_open_xg_ag,s_fastbreak_xg,s_fastbreak_xg_ag,s_corner_xg,s_corner_xg_ag,s_freekick_xg,s_freekick_xg_ag,s_penalty_xg,s_penalty_xg_ag,shotmap_n,shotmap_n_ag,shot_dist_avg,shot_dist_avg_ag
4506745,2024-08-15,esp,2024/2025,LaLiga,1,Alejandro Muñíz Ruiz,8315,Athletic Club,8305,Getafe,1,1,1,69,31,7,9,4,2,1,5,2,2,0,1,1,5,6,4,5,6,0,1,0,1,10,12,15,12,4,1,0,0,2,6,10,22,4,9,2,1,26,23,1,3,48,60,29.0,42.0,19.0,18.0,9.0,6.0,444,194,352.0,116.0,184,61,168,55,23.0,24.0,2.0,4.0,0.33,0.84,0.19,0.74,0.14,0.1,0.33,0.84,0.92,0.99,0,0,1,5,0,0,3,2,3,2,0.0,0.0,0.0947,0.7689,0.0,0.0,0.1415,0.0381,0.0947,0.0321,4,5,0,0,1,2,2,2,0,0,0.1882,0.7417,0.0,0.0,0.0947,0.061,0.0479,0.0363,0.0,0.0,7,9,23.15,18.83
4506745,2024-08-15,esp,2024/2025,LaLiga,1,Alejandro Muñíz Ruiz,8305,Getafe,8315,Athletic Club,0,1,1,31,69,9,7,2,4,5,1,2,2,1,0,5,1,4,6,6,5,1,0,1,0,12,10,12,15,1,4,0,0,6,2,22,10,9,4,1,2,23,26,3,1,60,48,42.0,29.0,18.0,19.0,6.0,9.0,194,444,116.0,352.0,61,184,55,168,24.0,23.0,4.0,2.0,0.84,0.33,0.74,0.19,0.1,0.14,0.84,0.33,0.99,0.92,0,0,5,1,0,0,2,3,2,3,0.0,0.0,0.7689,0.0947,0.0,0.0,0.0381,0.1415,0.0321,0.0947,5,4,0,0,2,1,2,2,0,0,0.7417,0.1882,0.0,0.0,0.061,0.0947,0.0363,0.0479,0.0,0.0,9,7,18.83,23.15
4506746,2024-08-15,esp,2024/2025,LaLiga,1,Miguel Ángel Ortiz Arias,8603,Real Betis,7732,Girona,1,1,1,39,61,19,13,4,2,10,6,5,5,1,1,10,7,9,6,4,4,2,2,1,1,30,20,11,7,2,0,0,0,1,3,18,21,13,8,5,5,24,13,1,3,40,40,32.0,39.0,8.0,1.0,7.0,8.0,370,577,305.0,507.0,190,266,115,241,25.0,20.0,4.0,5.0,1.44,1.58,1.04,1.58,0.39,0.0,1.44,1.58,1.36,0.99,2,0,5,6,3,1,5,3,4,3,0.2885,0.0,0.7042,1.3705,0.1147,0.024,0.222,0.1185,0.1064,0.066,13,11,3,2,3,0,0,0,0,0,0.7744,1.4985,0.2681,0.0806,0.3933,0.0,0.0,0.0,0.0,0.0,19,13,19.46,16.79
4506746,2024-08-15,esp,2024/2025,LaLiga,1,Miguel Ángel Ortiz Arias,7732,Girona,8603,Real Betis,0,1,1,61,39,13,19,2,4,6,10,5,5,1,1,7,10,6,9,4,4,2,2,1,1,20,30,7,11,0,2,0,0,3,1,21,18,8,13,5,5,13,24,3,1,40,40,39.0,32.0,1.0,8.0,8.0,7.0,577,370,507.0,305.0,266,190,241,115,20.0,25.0,5.0,4.0,1.58,1.44,1.58,1.04,0.0,0.39,1.58,1.44,0.99,1.36,0,2,6,5,1,3,3,5,3,4,0.0,0.2885,1.3705,0.7042,0.024,0.1147,0.1185,0.222,0.066,0.1064,11,13,2,3,0,3,0,0,0,0,1.4985,0.7744,0.0806,0.2681,0.0,0.3933,0.0,0.0,0.0,0.0,13,19,16.79,19.46
4506748,2024-08-16,esp,2024/2025,LaLiga,1,Francisco José Hernández Maeso,8306,Las Palmas,8302,Sevilla,1,2,2,48,52,15,18,5,5,6,10,4,3,1,0,10,12,5,6,6,3,1,3,1,2,22,28,14,15,2,2,0,0,1,2,16,13,9,10,3,4,14,24,4,4,43,53,31.0,31.0,12.0,22.0,3.0,7.0,430,481,345.0,393.0,210,223,135,170,22.0,22.0,12.0,7.0,1.41,1.85,1.17,1.66,0.25,0.19,1.41,1.85,1.13,1.53,1,2,7,10,2,0,5,4,0,2,0.0081,0.6164,1.2549,1.0873,0.0765,0.0,0.075,0.1081,0.0,0.0368,10,16,0,0,3,1,2,1,0,0,1.1748,1.6607,0.0,0.0,0.1362,0.0912,0.1035,0.0967,0.0,0.0,15,18,17.71,16.44
4506748,2024-08-16,esp,2024/2025,LaLiga,1,Francisco José Hernández Maeso,8302,Sevilla,8306,Las Palmas,0,2,2,52,48,18,15,5,5,10,6,3,4,0,1,12,10,6,5,3,6,3,1,2,1,28,22,15,14,2,2,0,0,2,1,13,16,10,9,4,3,24,14,4,4,53,43,31.0,31.0,22.0,12.0,7.0,3.0,481,430,393.0,345.0,223,210,170,135,22.0,22.0,7.0,12.0,1.85,1.41,1.66,1.17,0.19,0.25,1.85,1.41,1.53,1.13,2,1,10,7,0,2,4,5,2,0,0.6164,0.0081,1.0873,1.2549,0.0,0.0765,0.1081,0.075,0.0368,0.0,16,10,0,0,1,3,1,2,0,0,1.6607,1.1748,0.0,0.0,0.0912,0.1362,0.0967,0.1035,0.0,0.0,18,15,16.44,17.71
4506752,2024-08-16,esp,2024/2025,LaLiga,1,Alejandro Quintero González,9910,Celta Vigo,9866,Deportivo Alaves,1,2,1,64,36,6,10,4,2,2,5,0,3,0,0,3,8,3,2,3,3,2,4,1,3,16,22,8,23,2,2,0,0,4,3,18,17,11,8,3,0,21,11,1,2,58,33,46.0,27.0,12.0,6.0,6.0,4.0,551,299,471.0,218.0,246,90,225,128,23.0,26.0,3.0,6.0,0.83,1.6,0.8,1.56,0.04,0.04,0.83,1.6,1.74,0.98,0,1,2,6,1,1,3,1,0,1,0.0,0.1458,0.3652,1.358,0.334,0.0417,0.1312,0.0213,0.0,0.0376,5,8,0,1,0,0,1,1,0,0,0.7955,1.0761,0.0,0.4866,0.0,0.0,0.035,0.0417,0.0,0.0,6,10,17.53,14.13
4506752,2024-08-16,esp,2024/2025,LaLiga,1,Alejandro Quintero González,9866,Deportivo Alaves,9910,Celta Vigo,0,1,2,36,64,10,6,2,4,5,2,3,0,0,0,8,3,2,3,3,3,4,2,3,1,22,16,23,8,2,2,0,0,3,4,17,18,8,11,0,3,11,21,2,1,33,58,27.0,46.0,6.0,12.0,4.0,6.0,299,551,218.0,471.0,90,246,128,225,26.0,23.0,6.0,3.0,1.6,0.83,1.56,0.8,0.04,0.04,1.6,0.83,0.98,1.74,1,0,6,2,1,1,1,3,1,0,0.1458,0.0,1.358,0.3652,0.0417,0.334,0.0213,0.1312,0.0376,0.0,8,5,1,0,0,0,1,1,0,0,1.0761,0.7955,0.4866,0.0,0.0,0.0,0.0417,0.035,0.0,0.0,10,6,14.13,17.53
4506750,2024-08-17,esp,2024/2025,LaLiga,1,José María Sánchez Martínez,10267,Valencia,8634,Barcelona,1,1,2,36,64,6,18,2,6,3,6,1,6,0,0,4,12,2,6,3,8,3,5,2,3,13,32,11,13,2,3,0,0,7,1,19,14,6,4,6,2,19,12,4,1,50,42,37.0,33.0,13.0,9.0,6.0,9.0,315,578,243.0,499.0,156,232,87,267,20.0,30.0,5.0,6.0,1.01,3.22,0.86,2.28,0.15,0.16,1.01,2.43,0.91,2.53,1,1,3,10,0,1,0,3,2,3,0.5742,0.8722,0.4079,2.1475,0.0,0.0333,0.0,0.1027,0.0305,0.0644,4,11,0,1,1,3,1,2,0,1,0.8618,2.0686,0.0,0.2068,0.083,0.1005,0.0679,0.056,0.0,0.7884,6,18,14.34,16.44
4506750,2024-08-17,esp,2024/2025,LaLiga,1,José María Sánchez Martínez,8634,Barcelona,10267,Valencia,0,2,1,64,36,18,6,6,2,6,3,6,1,0,0,12,4,6,2,8,3,5,3,3,2,32,13,13,11,3,2,0,0,1,7,14,19,4,6,2,6,12,19,1,4,42,50,33.0,37.0,9.0,13.0,9.0,6.0,578,315,499.0,243.0,232,156,267,87,30.0,20.0,6.0,5.0,3.22,1.01,2.28,0.86,0.16,0.15,2.43,1.01,2.53,0.91,1,1,10,3,1,0,3,0,3,2,0.8722,0.5742,2.1475,0.4079,0.0333,0.0,0.1027,0.0,0.0644,0.0305,11,4,1,0,3,1,2,1,1,0,2.0686,0.8618,0.2068,0.0,0.1005,0.083,0.056,0.0679,0.7884,0.0,18,6,16.44,14.34
