match_id,date,league,season,competition,round,referee,team_id,team,opp_id,opp,is_home,gf,ga,poss,poss_ag,shots,shots_ag,sot,sot_ag,shots_off,shots_off_ag,shots_blocked,shots_blocked_ag,woodwork,woodwork_ag,shots_box,shots_box_ag,shots_obox,shots_obox_ag,corners,corners_ag,bigchance,bigchance_ag,bigchance_missed,bigchance_missed_ag,touches_box,touches_box_ag,fouls,fouls_ag,yellow,yellow_ag,red,red_ag,offsides,offsides_ag,tackles,tackles_ag,interceptions,interceptions_ag,blocks,blocks_ag,clearances,clearances_ag,saves,saves_ag,duels_won,duels_won_ag,ground_duels_won,ground_duels_won_ag,aerials_won,aerials_won_ag,dribbles,dribbles_ag,passes,passes_ag,passes_acc,passes_acc_ag,passes_own_half,passes_own_half_ag,passes_opp_half,passes_opp_half_ag,long_balls_acc,long_balls_acc_ag,crosses_acc,crosses_acc_ag,xg,xg_ag,xg_op,xg_op_ag,xg_sp,xg_sp_ag,xg_np,xg_np_ag,xgot,xgot_ag,z_sixyard,z_sixyard_ag,z_box_c,z_box_c_ag,z_box_w,z_box_w_ag,z_out_c,z_out_c_ag,z_out_w,z_out_w_ag,z_sixyard_xg,z_sixyard_xg_ag,z_box_c_xg,z_box_c_xg_ag,z_box_w_xg,z_box_w_xg_ag,z_out_c_xg,z_out_c_xg_ag,z_out_w_xg,z_out_w_xg_ag,s_open,s_open_ag,s_fastbreak,s_fastbreak_ag,s_corner,s_corner_ag,s_freekick,s_freekick_ag,s_penalty,s_penalty_ag,s_open_xg,s_open_xg_ag,s_fastbreak_xg,s_fastbreak_xg_ag,s_corner_xg,s_corner_xg_ag,s_freekick_xg,s_freekick_xg_ag,s_penalty_xg,s_penalty_xg_ag,shotmap_n,shotmap_n_ag,shot_dist_avg,shot_dist_avg_ag
4436209,2024-04-13,bra,2024,Brasileirao,1,Bruno Pereira Vasconcelos,7729,Criciuma,10274,Juventude,1,1,1,47,53,10,15,3,4,4,7,3,4,0,0,5,4,5,11,0,4,2,1,1,1,16,18,11,15,4,6,0,0,3,4,13,20,11,7,4,3,15,13,3,2,54,58,41.0,45.0,13.0,13.0,13.0,17.0,423,464,340.0,378.0,211,172,129,206,27.0,28.0,3.0,5.0,0.71,0.57,0.71,0.48,0.0,0.09,0.71,0.57,0.81,1.04,0,0,5,1,0,3,3,5,2,6,0.0,0.0,0.6173,0.0318,0.0,0.1036,0.059,0.2048,0.0337,0.2277,9,11,0,2,0,1,1,1,0,0,0.7064,0.3405,0.0,0.1359,0.0,0.059,0.0037,0.0324,0.0,0.0,10,15,19.62,23.91
4436209,2024-04-13,bra,2024,Brasileirao,1,Bruno Pereira Vasconcelos,10274,Juventude,7729,Criciuma,0,1,1,53,47,15,10,4,3,7,4,4,3,0,0,4,5,11,5,4,0,1,2,1,1,18,16,15,11,6,4,0,0,4,3,20,13,7,11,3,4,13,15,2,3,58,54,45.0,41.0,13.0,13.0,17.0,13.0,464,423,378.0,340.0,172,211,206,129,28.0,27.0,5.0,3.0,0.57,0.71,0.48,0.71,0.09,0.0,0.57,0.71,1.04,0.81,0,0,1,5,3,0,5,3,6,2,0.0,0.0,0.0318,0.6173,0.1036,0.0,0.2048,0.059,0.2277,0.0337,11,9,2,0,1,0,1,1,0,0,0.3405,0.7064,0.1359,0.0,0.059,0.0,0.0324,0.0037,0.0,0.0,15,10,23.91,19.62
4436211,2024-04-13,bra,2024,Brasileirao,1,Rodrigo José Pereira de Lima,8702,Internacional,7877,Bahia,1,2,1,53,47,17,9,9,4,6,3,2,2,0,0,13,6,4,3,6,3,3,1,2,0,22,12,21,13,5,3,0,0,3,2,25,10,11,9,2,2,10,20,3,7,72,46,44.0,38.0,28.0,8.0,7.0,8.0,513,467,440.0,386.0,234,230,206,156,29.0,20.0,8.0,4.0,1.89,0.7,1.12,0.64,0.76,0.06,1.89,0.7,,,3,0,7,6,3,0,3,2,1,1,1.1334,0.0,0.5509,0.6108,0.1434,0.0,0.0505,0.0605,0.0161,0.0257,10,7,0,0,5,1,2,1,0,0,1.1308,0.6355,0.0,0.0,0.5681,0.0257,0.1953,0.0358,0.0,0.0,17,9,14.65,16.89
4436211,2024-04-13,bra,2024,Brasileirao,1,Rodrigo José Pereira de Lima,7877,Bahia,8702,Internacional,0,1,2,47,53,9,17,4,9,3,6,2,2,0,0,6,13,3,4,3,6,1,3,0,2,12,22,13,21,3,5,0,0,2,3,10,25,9,11,2,2,20,10,7,3,46,72,38.0,44.0,8.0,28.0,8.0,7.0,467,513,386.0,440.0,230,234,156,206,20.0,29.0,4.0,8.0,0.7,1.89,0.64,1.12,0.06,0.76,0.7,1.89,,,0,3,6,7,0,3,2,3,1,1,0.0,1.1334,0.6108,0.5509,0.0,0.1434,0.0605,0.0505,0.0257,0.0161,7,10,0,0,1,5,1,2,0,0,0.6355,1.1308,0.0,0.0,0.0257,0.5681,0.0358,0.1953,0.0,0.0,9,17,16.89,14.65
4436201,2024-04-14,bra,2024,Brasileirao,1,Matheus Delgado Candançan,9781,Cruzeiro,8517,Botafogo RJ,1,3,2,56,44,15,6,5,3,4,3,6,0,0,0,9,4,6,2,6,3,2,4,0,2,34,13,12,11,4,3,0,1,2,0,14,12,8,9,0,6,9,26,1,2,45,43,33.0,32.0,12.0,11.0,8.0,10.0,399,319,334.0,252.0,154,176,180,76,33.0,23.0,5.0,2.0,1.65,2.03,1.58,1.78,0.07,0.25,1.65,2.03,2.87,1.75,0,0,5,3,4,2,3,0,3,1,0.0,0.0,1.1829,1.5321,0.2574,0.4532,0.1112,0.0,0.0942,0.0169,13,4,0,0,1,1,1,1,0,0,1.5675,1.842,0.0,0.0,0.0146,0.1381,0.0636,0.0221,0.0,0.0,15,6,19.41,15.41
4436201,2024-04-14,bra,2024,Brasileirao,1,Matheus Delgado Candançan,8517,Botafogo RJ,9781,Cruzeiro,0,2,3,44,56,6,15,3,5,3,4,0,6,0,0,4,9,2,6,3,6,4,2,2,0,13,34,11,12,3,4,1,0,0,2,12,14,9,8,6,0,26,9,2,1,43,45,32.0,33.0,11.0,12.0,10.0,8.0,319,399,252.0,334.0,176,154,76,180,23.0,33.0,2.0,5.0,2.03,1.65,1.78,1.58,0.25,0.07,2.03,1.65,1.75,2.87,0,0,3,5,2,4,0,3,1,3,0.0,0.0,1.5321,1.1829,0.4532,0.2574,0.0,0.1112,0.0169,0.0942,4,13,0,0,1,1,1,1,0,0,1.842,1.5675,0.0,0.0,0.1381,0.0146,0.0221,0.0636,0.0,0.0,6,15,15.41,19.41
4436202,2024-04-14,bra,2024,Brasileirao,1,Braulio da Silva Machado,7733,Vitoria,10283,Palmeiras,1,0,1,56,44,13,15,5,4,4,7,4,4,0,0,8,7,5,8,3,9,2,0,2,0,20,19,12,15,3,5,0,0,2,3,15,27,8,7,4,4,22,13,3,5,56,66,39.0,48.0,17.0,18.0,11.0,10.0,403,307,339.0,241.0,161,113,178,128,19.0,19.0,4.0,5.0,1.39,0.86,1.13,0.53,0.25,0.33,1.39,0.86,2.04,0.47,3,1,3,6,2,0,3,5,2,3,0.7679,0.0455,0.3459,0.5038,0.1257,0.0,0.1136,0.2394,0.0354,0.0713,10,9,0,0,1,3,2,3,0,0,1.1348,0.5326,0.0,0.0,0.0693,0.1258,0.1843,0.2015,0.0,0.0,13,15,17.62,18.69
4436202,2024-04-14,bra,2024,Brasileirao,1,Braulio da Silva Machado,10283,Palmeiras,7733,Vitoria,0,1,0,44,56,15,13,4,5,7,4,4,4,0,0,7,8,8,5,9,3,0,2,0,2,19,20,15,12,5,3,0,0,3,2,27,15,7,8,4,4,13,22,5,3,66,56,48.0,39.0,18.0,17.0,10.0,11.0,307,403,241.0,339.0,113,161,128,178,19.0,19.0,5.0,4.0,0.86,1.39,0.53,1.13,0.33,0.25,0.86,1.39,0.47,2.04,1,3,6,3,0,2,5,3,3,2,0.0455,0.7679,0.5038,0.3459,0.0,0.1257,0.2394,0.1136,0.0713,0.0354,9,10,0,0,3,1,3,2,0,0,0.5326,1.1348,0.0,0.0,0.1258,0.0693,0.2015,0.1843,0.0,0.0,15,13,18.69,17.62
4436203,2024-04-14,bra,2024,Brasileirao,1,Maguielson Lima Barbosa,9863,Fluminense,109705,Red Bull Bragantino,1,2,2,69,31,26,16,11,8,10,7,5,1,2,0,13,10,13,6,13,6,3,3,2,2,34,23,8,19,3,4,0,0,0,0,5,28,7,6,0,5,19,31,6,9,56,58,35.0,43.0,21.0,15.0,12.0,7.0,520,228,452.0,157.0,246,61,206,96,21.0,20.0,9.0,6.0,1.76,1.15,1.17,0.99,0.59,0.16,1.76,1.15,2.05,1.92,2,2,7,6,4,2,8,4,5,2,0.5332,0.5142,0.6768,0.4545,0.1724,0.0623,0.3326,0.0948,0.1347,0.0363,16,11,0,0,7,3,3,2,0,0,1.2159,1.0632,0.0,0.0,0.5254,0.0599,0.1084,0.0391,0.0,0.0,26,16,19.73,18.2
4436203,2024-04-14,bra,2024,Brasileirao,1,Maguielson Lima Barbosa,109705,Red Bull Bragantino,9863,Fluminense,0,2,2,31,69,16,26,8,11,7,10,1,5,0,2,10,13,6,13,6,13,3,3,2,2,23,34,19,8,4,3,0,0,0,0,28,5,6,7,5,0,31,19,9,6,58,56,43.0,35.0,15.0,21.0,7.0,12.0,228,520,157.0,452.0,61,246,96,206,20.0,21.0,6.0,9.0,1.15,1.76,0.99,1.17,0.16,0.59,1.15,1.76,1.92,2.05,2,2,6,7,2,4,4,8,2,5,0.5142,0.5332,0.4545,0.6768,0.0623,0.1724,0.0948,0.3326,0.0363,0.1347,11,16,0,0,3,7,2,3,0,0,1.0632,1.2159,0.0,0.0,0.0599,0.5254,0.0391,0.1084,0.0,0.0,16,26,18.2,19.73
