match_id,date,league,season,competition,round,referee,team_id,team,opp_id,opp,is_home,gf,ga,poss,poss_ag,shots,shots_ag,sot,sot_ag,shots_off,shots_off_ag,shots_blocked,shots_blocked_ag,woodwork,woodwork_ag,shots_box,shots_box_ag,shots_obox,shots_obox_ag,corners,corners_ag,bigchance,bigchance_ag,bigchance_missed,bigchance_missed_ag,touches_box,touches_box_ag,fouls,fouls_ag,yellow,yellow_ag,red,red_ag,offsides,offsides_ag,tackles,tackles_ag,interceptions,interceptions_ag,blocks,blocks_ag,clearances,clearances_ag,saves,saves_ag,duels_won,duels_won_ag,ground_duels_won,ground_duels_won_ag,aerials_won,aerials_won_ag,dribbles,dribbles_ag,passes,passes_ag,passes_acc,passes_acc_ag,passes_own_half,passes_own_half_ag,passes_opp_half,passes_opp_half_ag,long_balls_acc,long_balls_acc_ag,crosses_acc,crosses_acc_ag,xg,xg_ag,xg_op,xg_op_ag,xg_sp,xg_sp_ag,xg_np,xg_np_ag,xgot,xgot_ag,z_sixyard,z_sixyard_ag,z_box_c,z_box_c_ag,z_box_w,z_box_w_ag,z_out_c,z_out_c_ag,z_out_w,z_out_w_ag,z_sixyard_xg,z_sixyard_xg_ag,z_box_c_xg,z_box_c_xg_ag,z_box_w_xg,z_box_w_xg_ag,z_out_c_xg,z_out_c_xg_ag,z_out_w_xg,z_out_w_xg_ag,s_open,s_open_ag,s_fastbreak,s_fastbreak_ag,s_corner,s_corner_ag,s_freekick,s_freekick_ag,s_penalty,s_penalty_ag,s_open_xg,s_open_xg_ag,s_fastbreak_xg,s_fastbreak_xg_ag,s_corner_xg,s_corner_xg_ag,s_freekick_xg,s_freekick_xg_ag,s_penalty_xg,s_penalty_xg_ag,shotmap_n,shotmap_n_ag,shot_dist_avg,shot_dist_avg_ag
4830466,2025-08-15,fra,2025/2026,Ligue 1,1,Jérémie Pignard,9851,Rennes,8592,Marseille,1,1,0,28,72,12,24,5,2,2,13,5,9,0,2,8,15,4,9,1,12,3,3,2,3,17,34,8,11,2,3,1,0,5,0,9,15,4,4,9,5,41,16,2,4,35,33,24.0,27.0,11.0,6.0,5.0,4.0,284,718,220.0,658.0,142,251,78,407,19.0,22.0,1.0,8.0,1.47,1.71,1.46,0.66,0.01,1.06,1.47,1.71,1.48,0.75,0,4,4,8,4,3,1,6,3,3,0.0,0.8763,0.8478,0.4932,0.4955,0.0826,0.0401,0.2147,0.0869,0.047,8,15,4,1,0,6,0,2,0,0,0.9988,0.5996,0.4715,0.0573,0.0,0.9746,0.0,0.0822,0.0,0.0,12,24,20.27,16.47
4830466,2025-08-15,fra,2025/2026,Ligue 1,1,Jérémie Pignard,8592,Marseille,9851,Rennes,0,0,1,72,28,24,12,2,5,13,2,9,5,2,0,15,8,9,4,12,1,3,3,3,2,34,17,11,8,3,2,0,1,0,5,15,9,4,4,5,9,16,41,4,2,33,35,27.0,24.0,6.0,11.0,4.0,5.0,718,284,658.0,220.0,251,142,407,78,22.0,19.0,8.0,1.0,1.71,1.47,0.66,1.46,1.06,0.01,1.71,1.47,0.75,1.48,4,0,8,4,3,4,6,1,3,3,0.8763,0.0,0.4932,0.8478,0.0826,0.4955,0.2147,0.0401,0.047,0.0869,15,8,1,4,6,0,2,0,0,0,0.5996,0.9988,0.0573,0.4715,0.9746,0.0,0.0822,0.0,0.0,0.0,24,12,16.47,20.27
4830461,2025-08-16,fra,2025/2026,Ligue 1,1,Romain Lissorgue,8588,Lens,9748,Lyon,1,0,1,55,45,18,11,5,3,9,7,4,1,0,0,11,8,7,3,12,8,4,2,4,1,49,21,13,20,2,3,0,0,5,1,12,17,11,7,1,5,17,34,2,4,53,43,43.0,36.0,10.0,7.0,12.0,6.0,444,371,377.0,298.0,196,181,181,117,30.0,17.0,6.0,4.0,1.38,1.41,1.25,1.21,0.13,0.2,1.38,1.41,1.64,1.64,0,1,7,7,4,0,1,2,6,1,0.0,0.0989,0.8874,1.2309,0.2526,0.0,0.0738,0.0462,0.1646,0.0341,13,6,1,1,2,4,2,0,0,0,1.1936,0.7358,0.0515,0.471,0.0876,0.2033,0.0458,0.0,0.0,0.0,18,11,18.08,14.4
4830461,2025-08-16,fra,2025/2026,Ligue 1,1,Romain Lissorgue,9748,Lyon,8588,Lens,0,1,0,45,55,11,18,3,5,7,9,1,4,0,0,8,11,3,7,8,12,2,4,1,4,21,49,20,13,3,2,0,0,1,5,17,12,7,11,5,1,34,17,4,2,43,53,36.0,43.0,7.0,10.0,6.0,12.0,371,444,298.0,377.0,181,196,117,181,17.0,30.0,4.0,6.0,1.41,1.38,1.21,1.25,0.2,0.13,1.41,1.38,1.64,1.64,1,0,7,7,0,4,2,1,1,6,0.0989,0.0,1.2309,0.8874,0.0,0.2526,0.0462,0.0738,0.0341,0.1646,6,13,1,1,4,2,0,2,0,0,0.7358,1.1936,0.471,0.0515,0.2033,0.0876,0.0,0.0458,0.0,0.0,11,18,14.4,18.08
4830463,2025-08-16,fra,2025/2026,Ligue 1,1,Ruddy Buquet,9829,Monaco,9746,Le Havre,1,3,1,74,26,13,9,3,4,5,3,5,2,1,0,7,5,6,4,5,4,2,0,0,0,30,8,5,14,0,1,0,0,5,1,11,16,8,8,2,5,11,43,3,1,44,39,33.0,25.0,11.0,14.0,10.0,4.0,725,243,643.0,175.0,269,113,374,62,23.0,12.0,1.0,2.0,1.76,0.6,1.5,0.36,0.26,0.24,1.76,0.6,1.74,1.27,2,1,2,3,3,1,5,2,1,2,1.122,0.1817,0.1353,0.2333,0.1923,0.0729,0.277,0.0513,0.0327,0.0615,11,5,0,1,1,2,1,1,0,0,1.4999,0.2432,0.0,0.1127,0.2243,0.2131,0.0351,0.0316,0.0,0.0,13,9,17.27,18.23
4830463,2025-08-16,fra,2025/2026,Ligue 1,1,Ruddy Buquet,9746,Le Havre,9829,Monaco,0,1,3,26,74,9,13,4,3,3,5,2,5,0,1,5,7,4,6,4,5,0,2,0,0,8,30,14,5,1,0,0,0,1,5,16,11,8,8,5,2,43,11,1,3,39,44,25.0,33.0,14.0,11.0,4.0,10.0,243,725,175.0,643.0,113,269,62,374,12.0,23.0,2.0,1.0,0.6,1.76,0.36,1.5,0.24,0.26,0.6,1.76,1.27,1.74,1,2,3,2,1,3,2,5,2,1,0.1817,1.122,0.2333,0.1353,0.0729,0.1923,0.0513,0.277,0.0615,0.0327,5,11,1,0,2,1,1,1,0,0,0.2432,1.4999,0.1127,0.0,0.2131,0.2243,0.0316,0.0351,0.0,0.0,9,13,18.23,17.27
4830465,2025-08-16,fra,2025/2026,Ligue 1,1,Thomas Léonard,9831,Nice,9941,Toulouse,1,0,1,57,43,13,10,2,2,5,6,6,2,0,0,4,7,9,3,9,4,1,0,1,0,31,33,12,13,2,3,0,0,0,0,17,18,5,2,2,6,27,41,1,2,50,53,39.0,42.0,11.0,11.0,10.0,12.0,472,362,403.0,306.0,221,175,182,131,12.0,23.0,7.0,5.0,0.79,0.61,0.42,0.5,0.37,0.1,0.79,0.61,0.23,0.38,1,0,2,4,1,3,9,2,0,1,0.2088,0.0,0.2292,0.2689,0.0674,0.2307,0.2832,0.0831,0.0,0.0225,6,4,0,3,6,2,1,1,0,0,0.417,0.335,0.0,0.1658,0.3382,0.0358,0.0334,0.0686,0.0,0.0,13,10,20.15,15.93
4830465,2025-08-16,fra,2025/2026,Ligue 1,1,Thomas Léonard,9941,Toulouse,9831,Nice,0,1,0,43,57,10,13,2,2,6,5,2,6,0,0,7,4,3,9,4,9,0,1,0,1,33,31,13,12,3,2,0,0,0,0,18,17,2,5,6,2,41,27,2,1,53,50,42.0,39.0,11.0,11.0,12.0,10.0,362,472,306.0,403.0,175,221,131,182,23.0,12.0,5.0,7.0,0.61,0.79,0.5,0.42,0.1,0.37,0.61,0.79,0.38,0.23,0,1,4,2,3,1,2,9,1,0,0.0,0.2088,0.2689,0.2292,0.2307,0.0674,0.0831,0.2832,0.0225,0.0,4,6,3,0,2,6,1,1,0,0,0.335,0.417,0.1658,0.0,0.0358,0.3382,0.0686,0.0334,0.0,0.0,10,13,15.93,20.15
4830458,2025-08-17,fra,2025/2026,Ligue 1,1,François Letexier,8121,Angers,6379,Paris FC,1,1,0,32,68,8,17,2,7,3,6,3,4,0,0,5,5,3,12,3,7,1,1,0,1,11,20,14,10,2,1,1,0,0,3,20,12,4,5,3,3,28,12,7,1,44,38,31.0,30.0,13.0,8.0,1.0,7.0,277,589,206.0,531.0,132,248,74,283,24.0,34.0,0.0,2.0,0.97,0.92,0.93,0.67,0.04,0.25,0.97,0.92,0.4,1.73,1,1,3,2,1,2,1,10,2,2,0.1444,0.1618,0.6397,0.2347,0.0296,0.0447,0.0767,0.4325,0.079,0.0441,7,14,0,0,0,1,1,2,0,0,0.9337,0.667,0.0,0.0,0.0,0.0515,0.0357,0.1994,0.0,0.0,8,17,17.15,22.11
4830458,2025-08-17,fra,2025/2026,Ligue 1,1,François Letexier,6379,Paris FC,8121,Angers,0,0,1,68,32,17,8,7,2,6,3,4,3,0,0,5,5,12,3,7,3,1,1,1,0,20,11,10,14,1,2,0,1,3,0,12,20,5,4,3,3,12,28,1,7,38,44,30.0,31.0,8.0,13.0,7.0,1.0,589,277,531.0,206.0,248,132,283,74,34.0,24.0,2.0,0.0,0.92,0.97,0.67,0.93,0.25,0.04,0.92,0.97,1.73,0.4,1,1,2,3,2,1,10,1,2,2,0.1618,0.1444,0.2347,0.6397,0.0447,0.0296,0.4325,0.0767,0.0441,0.079,14,7,0,0,1,0,2,1,0,0,0.667,0.9337,0.0,0.0,0.0515,0.0,0.1994,0.0357,0.0,0.0,17,8,22.11,17.15
