match_id,date,league,season,competition,round,referee,team_id,team,opp_id,opp,is_home,gf,ga,poss,poss_ag,shots,shots_ag,sot,sot_ag,shots_off,shots_off_ag,shots_blocked,shots_blocked_ag,woodwork,woodwork_ag,shots_box,shots_box_ag,shots_obox,shots_obox_ag,corners,corners_ag,bigchance,bigchance_ag,bigchance_missed,bigchance_missed_ag,touches_box,touches_box_ag,fouls,fouls_ag,yellow,yellow_ag,red,red_ag,offsides,offsides_ag,tackles,tackles_ag,interceptions,interceptions_ag,blocks,blocks_ag,clearances,clearances_ag,saves,saves_ag,duels_won,duels_won_ag,ground_duels_won,ground_duels_won_ag,aerials_won,aerials_won_ag,dribbles,dribbles_ag,passes,passes_ag,passes_acc,passes_acc_ag,passes_own_half,passes_own_half_ag,passes_opp_half,passes_opp_half_ag,long_balls_acc,long_balls_acc_ag,crosses_acc,crosses_acc_ag,xg,xg_ag,xg_op,xg_op_ag,xg_sp,xg_sp_ag,xg_np,xg_np_ag,xgot,xgot_ag,z_sixyard,z_sixyard_ag,z_box_c,z_box_c_ag,z_box_w,z_box_w_ag,z_out_c,z_out_c_ag,z_out_w,z_out_w_ag,z_sixyard_xg,z_sixyard_xg_ag,z_box_c_xg,z_box_c_xg_ag,z_box_w_xg,z_box_w_xg_ag,z_out_c_xg,z_out_c_xg_ag,z_out_w_xg,z_out_w_xg_ag,s_open,s_open_ag,s_fastbreak,s_fastbreak_ag,s_corner,s_corner_ag,s_freekick,s_freekick_ag,s_penalty,s_penalty_ag,s_open_xg,s_open_xg_ag,s_fastbreak_xg,s_fastbreak_xg_ag,s_corner_xg,s_corner_xg_ag,s_freekick_xg,s_freekick_xg_ag,s_penalty_xg,s_penalty_xg_ag,shotmap_n,shotmap_n_ag,shot_dist_avg,shot_dist_avg_ag
4803040,2025-08-23,ita,2025/2026,Serie A,1,Davide Massa,10233,Genoa,9888,Lecce,1,0,0,59,41,5,7,2,0,2,3,1,4,0,0,2,5,3,2,3,7,0,1,0,1,6,16,16,13,2,3,0,0,0,2,23,15,6,12,4,1,24,18,0,2,60,49,44.0,30.0,16.0,19.0,9.0,2.0,435,294,327.0,207.0,242,92,85,115,16.0,21.0,0.0,3.0,0.5,0.37,0.45,0.28,0.05,0.09,0.5,0.37,0.7,0.0,0,1,2,3,0,1,1,1,2,1,0.0,0.0271,0.3947,0.1519,0.0,0.1466,0.0237,0.0221,0.0817,0.0193,3,5,1,0,0,2,1,0,0,0,0.1811,0.2797,0.268,0.0,0.0,0.0872,0.051,0.0,0.0,0.0,5,7,20.59,15.46
4803040,2025-08-23,ita,2025/2026,Serie A,1,Davide Massa,9888,Lecce,10233,Genoa,0,0,0,41,59,7,5,0,2,3,2,4,1,0,0,5,2,2,3,7,3,1,0,1,0,16,6,13,16,3,2,0,0,2,0,15,23,12,6,1,4,18,24,2,0,49,60,30.0,44.0,19.0,16.0,2.0,9.0,294,435,207.0,327.0,92,242,115,85,21.0,16.0,3.0,0.0,0.37,0.5,0.28,0.45,0.09,0.05,0.37,0.5,0.0,0.7,1,0,3,2,1,0,1,1,1,2,0.0271,0.0,0.1519,0.3947,0.1466,0.0,0.0221,0.0237,0.0193,0.0817,5,3,0,1,2,0,0,1,0,0,0.2797,0.1811,0.0,0.268,0.0872,0.0,0.0,0.051,0.0,0.0,7,5,15.46,20.59
4803043,2025-08-23,ita,2025/2026,Serie A,1,Giuseppe Collu,8564,Milan,7801,Cremonese,1,1,2,64,36,24,4,6,3,9,1,9,0,2,0,16,4,8,0,9,2,2,1,1,0,49,5,10,14,1,4,0,0,1,1,8,17,4,6,0,10,20,37,1,4,47,40,34.0,30.0,13.0,10.0,12.0,5.0,608,340,551.0,278.0,210,198,341,80,25.0,18.0,9.0,4.0,1.92,0.21,1.38,0.15,0.54,0.05,1.92,0.21,1.51,1.22,5,0,9,2,2,2,8,0,0,0,0.7971,0.0,0.6864,0.1426,0.089,0.0633,0.3622,0.0,0.0,0.0,17,3,0,0,7,1,0,0,0,0,1.3808,0.1547,0.0,0.0,0.5538,0.0512,0.0,0.0,0.0,0.0,24,4,15.12,13.9
4803043,2025-08-23,ita,2025/2026,Serie A,1,Giuseppe Collu,7801,Cremonese,8564,Milan,0,2,1,36,64,4,24,3,6,1,9,0,9,0,2,4,16,0,8,2,9,1,2,0,1,5,49,14,10,4,1,0,0,1,1,17,8,6,4,10,0,37,20,4,1,40,47,30.0,34.0,10.0,13.0,5.0,12.0,340,608,278.0,551.0,198,210,80,341,18.0,25.0,4.0,9.0,0.21,1.92,0.15,1.38,0.05,0.54,0.21,1.92,1.22,1.51,0,5,2,9,2,2,0,8,0,0,0.0,0.7971,0.1426,0.6864,0.0633,0.089,0.0,0.3622,0.0,0.0,3,17,0,0,1,7,0,0,0,0,0.1547,1.3808,0.0,0.0,0.0512,0.5538,0.0,0.0,0.0,0.0,4,24,13.9,15.12
4803044,2025-08-23,ita,2025/2026,Serie A,1,Luca Zufferli,8686,Roma,9857,Bologna,1,1,0,51,49,14,10,4,2,9,7,1,1,1,1,8,6,6,4,2,4,2,0,1,0,24,10,15,13,1,1,0,0,1,1,13,14,9,5,1,1,17,16,2,3,43,48,31.0,34.0,12.0,14.0,5.0,5.0,414,388,338.0,301.0,187,219,151,82,26.0,36.0,3.0,4.0,1.56,0.58,1.46,0.43,0.1,0.15,1.56,0.58,1.19,0.63,0,0,6,4,2,2,4,2,2,2,0.0,0.0,1.1703,0.3053,0.0715,0.0464,0.2526,0.1584,0.0698,0.0744,9,6,3,1,0,1,2,2,0,0,0.6439,0.2859,0.8211,0.1444,0.0,0.0258,0.0993,0.1285,0.0,0.0,14,10,18.22,18.11
4803044,2025-08-23,ita,2025/2026,Serie A,1,Luca Zufferli,9857,Bologna,8686,Roma,0,0,1,49,51,10,14,2,4,7,9,1,1,1,1,6,8,4,6,4,2,0,2,0,1,10,24,13,15,1,1,0,0,1,1,14,13,5,9,1,1,16,17,3,2,48,43,34.0,31.0,14.0,12.0,5.0,5.0,388,414,301.0,338.0,219,187,82,151,36.0,26.0,4.0,3.0,0.58,1.56,0.43,1.46,0.15,0.1,0.58,1.56,0.63,1.19,0,0,4,6,2,2,2,4,2,2,0.0,0.0,0.3053,1.1703,0.0464,0.0715,0.1584,0.2526,0.0744,0.0698,6,9,1,3,1,0,2,2,0,0,0.2859,0.6439,0.1444,0.8211,0.0258,0.0,0.1285,0.0993,0.0,0.0,10,14,18.11,18.22
4803045,2025-08-23,ita,2025/2026,Serie A,1,Giovanni Ayroldi,7943,Sassuolo,9875,Napoli,1,0,2,38,62,7,13,2,4,4,4,1,5,0,2,3,7,4,6,1,2,0,2,0,1,9,12,17,17,1,1,1,0,0,0,16,14,12,5,4,1,14,10,2,2,45,54,39.0,37.0,6.0,17.0,8.0,8.0,368,606,311.0,545.0,162,333,149,212,12.0,17.0,0.0,2.0,0.38,1.19,0.38,0.92,0.0,0.27,0.38,1.19,0.04,1.24,0,1,1,5,2,1,2,5,2,1,0.0,0.299,0.2304,0.6198,0.0571,0.0317,0.0562,0.2063,0.0383,0.0338,3,10,4,0,0,1,0,2,0,0,0.0484,0.9162,0.3336,0.0,0.0,0.1833,0.0,0.0911,0.0,0.0,7,13,22.02,18.95
4803045,2025-08-23,ita,2025/2026,Serie A,1,Giovanni Ayroldi,9875,Napoli,7943,Sassuolo,0,2,0,62,38,13,7,4,2,4,4,5,1,2,0,7,3,6,4,2,1,2,0,1,0,12,9,17,17,1,1,0,1,0,0,14,16,5,12,1,4,10,14,2,2,54,45,37.0,39.0,17.0,6.0,8.0,8.0,606,368,545.0,311.0,333,162,212,149,17.0,12.0,2.0,0.0,1.19,0.38,0.92,0.38,0.27,0.0,1.19,0.38,1.24,0.04,1,0,5,1,1,2,5,2,1,2,0.299,0.0,0.6198,0.2304,0.0317,0.0571,0.2063,0.0562,0.0338,0.0383,10,3,0,4,1,0,2,0,0,0,0.9162,0.0484,0.0,0.3336,0.1833,0.0,0.0911,0.0,0.0,0.0,13,7,18.95,22.02
4803037,2025-08-24,ita,2025/2026,Serie A,1,Alberto Ruben Arena,8524,Atalanta,6479,Pisa,1,1,1,66,34,21,11,6,2,12,6,3,3,1,0,14,7,7,4,10,4,3,1,3,1,44,13,9,10,2,0,0,0,0,2,12,17,5,8,3,3,23,32,2,5,57,62,40.0,28.0,17.0,34.0,18.0,4.0,552,289,477.0,218.0,204,124,273,94,33.0,37.0,10.0,6.0,1.91,0.63,1.62,0.42,0.29,0.22,1.91,0.63,2.04,0.67,2,2,11,3,1,2,5,3,2,1,0.1255,0.3431,1.6091,0.1716,0.0368,0.0519,0.1161,0.0487,0.0275,0.0188,12,8,1,0,8,1,0,2,0,0,1.5849,0.4183,0.0368,0.0,0.2934,0.1142,0.0,0.1016,0.0,0.0,21,11,16.08,17.22
4803037,2025-08-24,ita,2025/2026,Serie A,1,Alberto Ruben Arena,6479,Pisa,8524,Atalanta,0,1,1,34,66,11,21,2,6,6,12,3,3,0,1,7,14,4,7,4,10,1,3,1,3,13,44,10,9,0,2,0,0,2,0,17,12,8,5,3,3,32,23,5,2,62,57,28.0,40.0,34.0,17.0,4.0,18.0,289,552,218.0,477.0,124,204,94,273,37.0,33.0,6.0,10.0,0.63,1.91,0.42,1.62,0.22,0.29,0.63,1.91,0.67,2.04,2,2,3,11,2,1,3,5,1,2,0.3431,0.1255,0.1716,1.6091,0.0519,0.0368,0.0487,0.1161,0.0188,0.0275,8,12,0,1,1,8,2,0,0,0,0.4183,1.5849,0.0,0.0368,0.1142,0.2934,0.1016,0.0,0.0,0.0,11,21,17.22,16.08
