match_id,date,league,season,competition,round,referee,team_id,team,opp_id,opp,is_home,gf,ga,poss,poss_ag,shots,shots_ag,sot,sot_ag,shots_off,shots_off_ag,shots_blocked,shots_blocked_ag,woodwork,woodwork_ag,shots_box,shots_box_ag,shots_obox,shots_obox_ag,corners,corners_ag,bigchance,bigchance_ag,bigchance_missed,bigchance_missed_ag,touches_box,touches_box_ag,fouls,fouls_ag,yellow,yellow_ag,red,red_ag,offsides,offsides_ag,tackles,tackles_ag,interceptions,interceptions_ag,blocks,blocks_ag,clearances,clearances_ag,saves,saves_ag,duels_won,duels_won_ag,ground_duels_won,ground_duels_won_ag,aerials_won,aerials_won_ag,dribbles,dribbles_ag,passes,passes_ag,passes_acc,passes_acc_ag,passes_own_half,passes_own_half_ag,passes_opp_half,passes_opp_half_ag,long_balls_acc,long_balls_acc_ag,crosses_acc,crosses_acc_ag,xg,xg_ag,xg_op,xg_op_ag,xg_sp,xg_sp_ag,xg_np,xg_np_ag,xgot,xgot_ag,z_sixyard,z_sixyard_ag,z_box_c,z_box_c_ag,z_box_w,z_box_w_ag,z_out_c,z_out_c_ag,z_out_w,z_out_w_ag,z_sixyard_xg,z_sixyard_xg_ag,z_box_c_xg,z_box_c_xg_ag,z_box_w_xg,z_box_w_xg_ag,z_out_c_xg,z_out_c_xg_ag,z_out_w_xg,z_out_w_xg_ag,s_open,s_open_ag,s_fastbreak,s_fastbreak_ag,s_corner,s_corner_ag,s_freekick,s_freekick_ag,s_penalty,s_penalty_ag,s_open_xg,s_open_xg_ag,s_fastbreak_xg,s_fastbreak_xg_ag,s_corner_xg,s_corner_xg_ag,s_freekick_xg,s_freekick_xg_ag,s_penalty_xg,s_penalty_xg_ag,shotmap_n,shotmap_n_ag,shot_dist_avg,shot_dist_avg_ag
4123614,2023-04-15,bra,2023,Brasileirao,1,Braulio da Silva Machado,1757,America MG,9863,Fluminense,1,0,3,46,54,17,15,2,8,9,3,6,4,1,1,11,10,6,5,11,1,1,6,1,4,34,15,25,9,3,2,0,0,2,3,19,15,16,9,4,6,6,26,5,2,46,67,38.0,50.0,8.0,17.0,10.0,11.0,333,440,266.0,368.0,85,257,181,111,25.0,23.0,10.0,1.0,1.11,3.11,1.07,2.1,0.04,0.22,1.11,2.32,0.95,4.21,2,0,7,8,2,2,5,4,1,1,0.2261,0.0,0.6024,2.5957,0.1137,0.1781,0.1726,0.2794,0.0144,0.0596,14,9,1,2,2,0,0,3,0,1,1.047,1.6175,0.0421,0.4866,0.0401,0.0,0.0,0.2205,0.0,0.7884,17,15,16.51,16.95
4123614,2023-04-15,bra,2023,Brasileirao,1,Braulio da Silva Machado,9863,Fluminense,1757,America MG,0,3,0,54,46,15,17,8,2,3,9,4,6,1,1,10,11,5,6,1,11,6,1,4,1,15,34,9,25,2,3,0,0,3,2,15,19,9,16,6,4,26,6,2,5,67,46,50.0,38.0,17.0,8.0,11.0,10.0,440,333,368.0,266.0,257,85,111,181,23.0,25.0,1.0,10.0,3.11,1.11,2.1,1.07,0.22,0.04,2.32,1.11,4.21,0.95,0,2,8,7,2,2,4,5,1,1,0.0,0.2261,2.5957,0.6024,0.1781,0.1137,0.2794,0.1726,0.0596,0.0144,9,14,2,1,0,2,3,0,1,0,1.6175,1.047,0.4866,0.0421,0.0,0.0401,0.2205,0.0,0.7884,0.0,15,17,16.95,16.51
4123618,2023-04-15,bra,2023,Brasileirao,1,Ramon Abatti,8517,Botafogo RJ,10277,Sao Paulo,1,2,1,32,68,12,16,3,8,5,6,4,2,0,0,6,11,6,5,3,7,2,2,1,1,19,19,20,13,3,2,0,0,2,1,9,15,17,6,2,4,19,14,7,1,45,61,34.0,50.0,11.0,11.0,15.0,15.0,295,647,230.0,574.0,111,371,119,203,21.0,35.0,2.0,4.0,0.89,2.03,0.67,1.83,0.22,0.2,0.89,2.03,1.21,1.39,1,2,4,5,1,4,4,2,2,3,0.2399,1.0572,0.4099,0.7145,0.0411,0.192,0.1634,0.0613,0.0377,0.0602,8,12,1,1,2,2,1,1,0,0,0.5137,1.8481,0.1561,0.0327,0.092,0.186,0.1303,0.0183,0.0,0.0,12,16,17.55,17.03
4123618,2023-04-15,bra,2023,Brasileirao,1,Ramon Abatti,10277,Sao Paulo,8517,Botafogo RJ,0,1,2,68,32,16,12,8,3,6,5,2,4,0,0,11,6,5,6,7,3,2,2,1,1,19,19,13,20,2,3,0,0,1,2,15,9,6,17,4,2,14,19,1,7,61,45,50.0,34.0,11.0,11.0,15.0,15.0,647,295,574.0,230.0,371,111,203,119,35.0,21.0,4.0,2.0,2.03,0.89,1.83,0.67,0.2,0.22,2.03,0.89,1.39,1.21,2,1,5,4,4,1,2,4,3,2,1.0572,0.2399,0.7145,0.4099,0.192,0.0411,0.0613,0.1634,0.0602,0.0377,12,8,1,1,2,2,1,1,0,0,1.8481,0.5137,0.0327,0.1561,0.186,0.092,0.0183,0.1303,0.0,0.0,16,12,17.03,17.55
4123619,2023-04-15,bra,2023,Brasileirao,1,Paulo Cesar Zanovelli da Silva,10283,Palmeiras,197815,Cuiaba,1,2,1,52,48,17,12,5,4,7,6,5,2,1,0,10,6,7,6,4,4,3,2,2,1,28,16,23,12,2,3,0,1,3,2,19,22,8,11,2,5,10,23,3,3,69,74,54.0,53.0,15.0,21.0,23.0,10.0,455,427,384.0,341.0,197,182,187,159,40.0,24.0,8.0,5.0,3.0,0.97,2.76,0.44,0.24,0.53,3.0,0.97,2.0,1.57,2,0,6,5,2,1,5,2,2,4,1.1546,0.0,1.403,0.4506,0.0843,0.0624,0.3111,0.312,0.0433,0.1461,14,7,2,0,1,3,0,2,0,0,2.0383,0.4442,0.7183,0.0,0.2396,0.2091,0.0,0.3179,0.0,0.0,17,12,15.9,17.33
4123619,2023-04-15,bra,2023,Brasileirao,1,Paulo Cesar Zanovelli da Silva,197815,Cuiaba,10283,Palmeiras,0,1,2,48,52,12,17,4,5,6,7,2,5,0,1,6,10,6,7,4,4,2,3,1,2,16,28,12,23,3,2,1,0,2,3,22,19,11,8,5,2,23,10,3,3,74,69,53.0,54.0,21.0,15.0,10.0,23.0,427,455,341.0,384.0,182,197,159,187,24.0,40.0,5.0,8.0,0.97,3.0,0.44,2.76,0.53,0.24,0.97,3.0,1.57,2.0,0,2,5,6,1,2,2,5,4,2,0.0,1.1546,0.4506,1.403,0.0624,0.0843,0.312,0.3111,0.1461,0.0433,7,14,0,2,3,1,2,0,0,0,0.4442,2.0383,0.0,0.7183,0.2091,0.2396,0.3179,0.0,0.0,0.0,12,17,17.33,15.9
4123621,2023-04-15,bra,2023,Brasileirao,1,Maguielson Lima Barbosa,109705,Red Bull Bragantino,7877,Bahia,1,2,1,56,44,13,9,7,3,4,5,2,1,1,0,6,5,7,4,4,7,4,2,2,1,16,15,20,13,3,1,0,0,2,3,26,11,12,12,1,2,18,18,2,5,61,54,53.0,43.0,8.0,11.0,14.0,12.0,435,343,337.0,248.0,126,153,211,95,20.0,37.0,1.0,3.0,2.04,0.67,1.97,0.42,0.06,0.26,2.04,0.67,3.01,0.94,2,1,2,3,2,1,2,1,5,3,1.4695,0.0848,0.546,0.4276,0.0659,0.0449,0.0432,0.0244,0.1046,0.091,11,6,0,0,1,1,1,2,0,0,2.1669,0.4165,0.0,0.0,0.0157,0.0517,0.0466,0.2045,0.0,0.0,13,9,21.26,19.04
4123621,2023-04-15,bra,2023,Brasileirao,1,Maguielson Lima Barbosa,7877,Bahia,109705,Red Bull Bragantino,0,1,2,44,56,9,13,3,7,5,4,1,2,0,1,5,6,4,7,7,4,2,4,1,2,15,16,13,20,1,3,0,0,3,2,11,26,12,12,2,1,18,18,5,2,54,61,43.0,53.0,11.0,8.0,12.0,14.0,343,435,248.0,337.0,153,126,95,211,37.0,20.0,3.0,1.0,0.67,2.04,0.42,1.97,0.26,0.06,0.67,2.04,0.94,3.01,1,2,3,2,1,2,1,2,3,5,0.0848,1.4695,0.4276,0.546,0.0449,0.0659,0.0244,0.0432,0.091,0.1046,6,11,0,0,1,1,2,1,0,0,0.4165,2.1669,0.0,0.0,0.0517,0.0157,0.2045,0.0466,0.0,0.0,9,13,19.04,21.26
4123624,2023-04-15,bra,2023,Brasileirao,1,Rafael Rodrigo Klein,10273,Athletico Paranaense,9862,Goias,1,2,0,44,56,11,16,3,2,4,8,4,6,0,0,8,7,3,9,3,8,2,1,0,1,28,15,19,18,2,3,0,0,1,1,16,12,12,10,6,4,14,23,2,1,62,71,39.0,45.0,23.0,26.0,6.0,15.0,368,478,289.0,397.0,169,213,120,184,31.0,29.0,5.0,5.0,0.79,1.04,0.41,0.49,0.39,0.55,0.79,1.04,1.37,0.73,1,1,6,5,1,1,1,4,2,5,0.2721,0.2059,0.3966,0.4957,0.0281,0.0868,0.0544,0.1293,0.042,0.118,7,11,0,0,2,3,2,2,0,0,0.4059,0.4864,0.0,0.0,0.2946,0.4436,0.0927,0.1058,0.0,0.0,11,16,16.01,19.69
4123624,2023-04-15,bra,2023,Brasileirao,1,Rafael Rodrigo Klein,9862,Goias,10273,Athletico Paranaense,0,0,2,56,44,16,11,2,3,8,4,6,4,0,0,7,8,9,3,8,3,1,2,1,0,15,28,18,19,3,2,0,0,1,1,12,16,10,12,4,6,23,14,1,2,71,62,45.0,39.0,26.0,23.0,15.0,6.0,478,368,397.0,289.0,213,169,184,120,29.0,31.0,5.0,5.0,1.04,0.79,0.49,0.41,0.55,0.39,1.04,0.79,0.73,1.37,1,1,5,6,1,1,4,1,5,2,0.2059,0.2721,0.4957,0.3966,0.0868,0.0281,0.1293,0.0544,0.118,0.042,11,7,0,0,3,2,2,2,0,0,0.4864,0.4059,0.0,0.0,0.4436,0.2946,0.1058,0.0927,0.0,0.0,16,11,19.69,16.01
