match_id,date,league,season,competition,round,referee,team_id,team,opp_id,opp,is_home,gf,ga,poss,poss_ag,shots,shots_ag,sot,sot_ag,shots_off,shots_off_ag,shots_blocked,shots_blocked_ag,woodwork,woodwork_ag,shots_box,shots_box_ag,shots_obox,shots_obox_ag,corners,corners_ag,bigchance,bigchance_ag,bigchance_missed,bigchance_missed_ag,touches_box,touches_box_ag,fouls,fouls_ag,yellow,yellow_ag,red,red_ag,offsides,offsides_ag,tackles,tackles_ag,interceptions,interceptions_ag,blocks,blocks_ag,clearances,clearances_ag,saves,saves_ag,duels_won,duels_won_ag,ground_duels_won,ground_duels_won_ag,aerials_won,aerials_won_ag,dribbles,dribbles_ag,passes,passes_ag,passes_acc,passes_acc_ag,passes_own_half,passes_own_half_ag,passes_opp_half,passes_opp_half_ag,long_balls_acc,long_balls_acc_ag,crosses_acc,crosses_acc_ag,xg,xg_ag,xg_op,xg_op_ag,xg_sp,xg_sp_ag,xg_np,xg_np_ag,xgot,xgot_ag,z_sixyard,z_sixyard_ag,z_box_c,z_box_c_ag,z_box_w,z_box_w_ag,z_out_c,z_out_c_ag,z_out_w,z_out_w_ag,z_sixyard_xg,z_sixyard_xg_ag,z_box_c_xg,z_box_c_xg_ag,z_box_w_xg,z_box_w_xg_ag,z_out_c_xg,z_out_c_xg_ag,z_out_w_xg,z_out_w_xg_ag,s_open,s_open_ag,s_fastbreak,s_fastbreak_ag,s_corner,s_corner_ag,s_freekick,s_freekick_ag,s_penalty,s_penalty_ag,s_open_xg,s_open_xg_ag,s_fastbreak_xg,s_fastbreak_xg_ag,s_corner_xg,s_corner_xg_ag,s_freekick_xg,s_freekick_xg_ag,s_penalty_xg,s_penalty_xg_ag,shotmap_n,shotmap_n_ag,shot_dist_avg,shot_dist_avg_ag
4513014,2024-08-16,fra,2024/2025,Ligue 1,1,Willy Delajod,9746,Le Havre,9847,Paris Saint-Germain,1,1,4,24,76,5,15,2,10,1,4,2,1,0,2,3,13,2,2,2,8,0,7,0,5,10,32,11,9,3,0,0,0,1,1,25,17,9,4,2,2,11,7,5,1,43,40,38.0,30.0,5.0,10.0,4.0,4.0,252,824,189.0,770.0,101,370,88,400,18.0,35.0,2.0,4.0,0.21,2.87,0.17,1.92,0.04,0.16,0.21,2.08,0.18,4.47,0,0,0,6,3,8,2,0,0,1,0.0,0.0,0.0,1.9742,0.1149,0.8895,0.0936,0.0,0.0,0.0172,4,11,0,1,0,2,1,0,0,1,0.1718,1.7666,0.0,0.1659,0.0,0.1601,0.0366,0.0,0.0,0.7884,5,15,19.47,14.71
4513014,2024-08-16,fra,2024/2025,Ligue 1,1,Willy Delajod,9847,Paris Saint-Germain,9746,Le Havre,0,4,1,76,24,15,5,10,2,4,1,1,2,2,0,13,3,2,2,8,2,7,0,5,0,32,10,9,11,0,3,0,0,1,1,17,25,4,9,2,2,7,11,1,5,40,43,30.0,38.0,10.0,5.0,4.0,4.0,824,252,770.0,189.0,370,101,400,88,35.0,18.0,4.0,2.0,2.87,0.21,1.92,0.17,0.16,0.04,2.08,0.21,4.47,0.18,0,0,6,0,8,3,0,2,1,0,0.0,0.0,1.9742,0.0,0.8895,0.1149,0.0,0.0936,0.0172,0.0,11,4,1,0,2,0,0,1,1,0,1.7666,0.1718,0.1659,0.0,0.1601,0.0,0.0,0.0366,0.7884,0.0,15,5,14.71,19.47
4513007,2024-08-17,fra,2024/2025,Ligue 1,1,Benoît Bastien,8521,Brest,8592,Marseille,1,1,5,50,50,10,7,7,5,2,1,1,1,0,0,6,7,4,0,5,0,2,4,2,1,17,15,12,8,4,1,0,0,2,0,28,18,9,11,1,1,3,20,0,6,47,45,41.0,37.0,6.0,8.0,5.0,8.0,493,513,423.0,446.0,241,349,182,97,31.0,10.0,3.0,0.0,1.32,2.38,0.51,0.81,0.02,0.0,0.53,0.81,1.66,3.0,0,0,6,6,0,1,4,0,0,0,0.0,0.0,1.1285,2.3617,0.0,0.0219,0.1906,0.0,0.0,0.0,8,5,0,0,1,0,0,0,1,2,0.5092,0.8068,0.0,0.0,0.0214,0.0,0.0,0.0,0.7884,1.5768,10,7,17.23,13.18
4513007,2024-08-17,fra,2024/2025,Ligue 1,1,Benoît Bastien,8592,Marseille,8521,Brest,0,5,1,50,50,7,10,5,7,1,2,1,1,0,0,7,6,0,4,0,5,4,2,1,2,15,17,8,12,1,4,0,0,0,2,18,28,11,9,1,1,20,3,6,0,45,47,37.0,41.0,8.0,6.0,8.0,5.0,513,493,446.0,423.0,349,241,97,182,10.0,31.0,0.0,3.0,2.38,1.32,0.81,0.51,0.0,0.02,0.81,0.53,3.0,1.66,0,0,6,6,1,0,0,4,0,0,0.0,0.0,2.3617,1.1285,0.0219,0.0,0.0,0.1906,0.0,0.0,5,8,0,0,0,1,0,0,2,1,0.8068,0.5092,0.0,0.0,0.0,0.0214,0.0,0.0,1.5768,0.7884,7,10,13.18,17.23
4513011,2024-08-17,fra,2024/2025,Ligue 1,1,Clément Turpin,9829,Monaco,9853,Saint-Etienne,1,1,0,62,38,17,11,6,4,4,5,7,2,0,0,14,5,3,6,5,4,4,0,3,0,40,11,13,14,1,1,0,0,2,3,19,22,6,13,2,7,12,19,4,5,54,55,38.0,44.0,16.0,11.0,7.0,9.0,483,288,407.0,207.0,169,141,238,66,16.0,22.0,4.0,2.0,1.96,0.45,1.11,0.31,0.85,0.14,1.96,0.45,0.84,0.49,1,0,8,2,5,3,0,5,3,1,0.126,0.0,1.2983,0.0788,0.4805,0.1194,0.0,0.2388,0.0582,0.0159,11,6,1,1,3,3,2,1,0,0,1.0202,0.2718,0.09,0.0431,0.595,0.1224,0.2578,0.0156,0.0,0.0,17,11,16.08,18.51
4513011,2024-08-17,fra,2024/2025,Ligue 1,1,Clément Turpin,9853,Saint-Etienne,9829,Monaco,0,0,1,38,62,11,17,4,6,5,4,2,7,0,0,5,14,6,3,4,5,0,4,0,3,11,40,14,13,1,1,0,0,3,2,22,19,13,6,7,2,19,12,5,4,55,54,44.0,38.0,11.0,16.0,9.0,7.0,288,483,207.0,407.0,141,169,66,238,22.0,16.0,2.0,4.0,0.45,1.96,0.31,1.11,0.14,0.85,0.45,1.96,0.49,0.84,0,1,2,8,3,5,5,0,1,3,0.0,0.126,0.0788,1.2983,0.1194,0.4805,0.2388,0.0,0.0159,0.0582,6,11,1,1,3,3,1,2,0,0,0.2718,1.0202,0.0431,0.09,0.1224,0.595,0.0156,0.2578,0.0,0.0,11,17,18.51,16.08
4513012,2024-08-17,fra,2024/2025,Ligue 1,1,Eric Wattellier,9837,Reims,8639,Lille,1,0,2,31,69,2,22,0,6,1,7,1,9,0,1,1,14,1,8,0,8,0,2,0,1,11,39,6,15,2,2,1,0,0,2,25,18,10,7,9,1,15,12,4,0,60,44,51.0,30.0,9.0,14.0,11.0,7.0,283,633,209.0,576.0,130,212,79,364,19.0,19.0,0.0,4.0,0.07,2.1,0.07,1.79,0.0,0.31,0.07,2.1,0.0,2.21,0,1,1,9,0,4,1,8,0,0,0.0,0.399,0.061,1.155,0.0,0.1651,0.0116,0.378,0.0,0.0,2,16,0,0,0,4,0,2,0,0,0.0725,1.7919,0.0,0.0,0.0,0.1967,0.0,0.1085,0.0,0.0,2,22,23.47,15.05
4513012,2024-08-17,fra,2024/2025,Ligue 1,1,Eric Wattellier,8639,Lille,9837,Reims,0,2,0,69,31,22,2,6,0,7,1,9,1,1,0,14,1,8,1,8,0,2,0,1,0,39,11,15,6,2,2,0,1,2,0,18,25,7,10,1,9,12,15,0,4,44,60,30.0,51.0,14.0,9.0,7.0,11.0,633,283,576.0,209.0,212,130,364,79,19.0,19.0,4.0,0.0,2.1,0.07,1.79,0.07,0.31,0.0,2.1,0.07,2.21,0.0,1,0,9,1,4,0,8,1,0,0,0.399,0.0,1.155,0.061,0.1651,0.0,0.378,0.0116,0.0,0.0,16,2,0,0,4,0,2,0,0,0,1.7919,0.0725,0.0,0.0,0.1967,0.0,0.1085,0.0,0.0,0.0,22,2,15.05,23.47
4513008,2024-08-18,fra,2024/2025,Ligue 1,1,Mathieu Vernice,10249,Montpellier,9848,Strasbourg,1,1,1,42,58,8,11,5,4,1,6,2,1,0,0,6,9,2,2,6,4,2,2,1,2,17,16,19,18,4,3,0,0,0,0,22,24,3,8,1,2,12,16,3,4,48,68,41.0,51.0,7.0,17.0,3.0,9.0,319,452,250.0,369.0,152,218,98,151,29.0,18.0,3.0,4.0,1.41,0.91,0.6,0.11,0.02,0.81,0.62,0.91,1.87,1.55,0,1,6,6,0,2,0,2,2,0,0.0,0.2256,1.3772,0.5672,0.0,0.0763,0.0,0.0448,0.0316,0.0,5,3,1,0,1,3,0,5,1,0,0.4861,0.1079,0.1137,0.0,0.0207,0.1198,0.0,0.6863,0.7884,0.0,8,11,15.22,13.81
4513008,2024-08-18,fra,2024/2025,Ligue 1,1,Mathieu Vernice,9848,Strasbourg,10249,Montpellier,0,1,1,58,42,11,8,4,5,6,1,1,2,0,0,9,6,2,2,4,6,2,2,2,1,16,17,18,19,3,4,0,0,0,0,24,22,8,3,2,1,16,12,4,3,68,48,51.0,41.0,17.0,7.0,9.0,3.0,452,319,369.0,250.0,218,152,151,98,18.0,29.0,4.0,3.0,0.91,1.41,0.11,0.6,0.81,0.02,0.91,0.62,1.55,1.87,1,0,6,6,2,0,2,0,0,2,0.2256,0.0,0.5672,1.3772,0.0763,0.0,0.0448,0.0,0.0,0.0316,3,5,0,1,3,1,5,0,0,1,0.1079,0.4861,0.0,0.1137,0.1198,0.0207,0.6863,0.0,0.0,0.7884,11,8,13.81,15.22
4513009,2024-08-18,fra,2024/2025,Ligue 1,1,Jeremy Stinat,9941,Toulouse,9830,Nantes,1,0,0,54,46,12,10,6,2,3,5,3,3,0,1,11,7,1,3,10,5,4,0,4,0,31,19,14,11,1,3,0,0,0,0,20,18,8,5,3,3,19,34,2,6,57,49,35.0,39.0,22.0,10.0,5.0,7.0,483,418,397.0,348.0,195,171,202,177,24.0,23.0,10.0,6.0,1.71,0.47,1.24,0.37,0.47,0.09,1.71,0.47,1.32,0.8,0,0,10,3,1,4,0,2,1,1,0.0,0.0,1.5143,0.2612,0.185,0.1369,0.0,0.0574,0.014,0.0136,4,9,1,0,4,1,3,0,0,0,0.7419,0.3744,0.4993,0.0,0.2372,0.0948,0.2348,0.0,0.0,0.0,12,10,12.18,16.05
4513009,2024-08-18,fra,2024/2025,Ligue 1,1,Jeremy Stinat,9830,Nantes,9941,Toulouse,0,0,0,46,54,10,12,2,6,5,3,3,3,1,0,7,11,3,1,5,10,0,4,0,4,19,31,11,14,3,1,0,0,0,0,18,20,5,8,3,3,34,19,6,2,49,57,39.0,35.0,10.0,22.0,7.0,5.0,418,483,348.0,397.0,171,195,177,202,23.0,24.0,6.0,10.0,0.47,1.71,0.37,1.24,0.09,0.47,0.47,1.71,0.8,1.32,0,0,3,10,4,1,2,0,1,1,0.0,0.0,0.2612,1.5143,0.1369,0.185,0.0574,0.0,0.0136,0.014,9,4,0,1,1,4,0,3,0,0,0.3744,0.7419,0.0,0.4993,0.0948,0.2372,0.0,0.2348,0.0,0.0,10,12,16.05,12.18
4513010,2024-08-18,fra,2024/2025,Ligue 1,1,Thomas Léonard,8121,Angers,8588,Lens,1,0,1,41,59,8,10,3,4,2,6,3,0,0,2,3,7,5,3,7,3,0,1,0,0,14,14,12,14,1,0,0,0,4,3,21,30,10,11,0,3,12,26,3,3,57,61,42.0,48.0,15.0,13.0,8.0,8.0,334,501,245.0,410.0,102,196,143,214,25.0,26.0,5.0,4.0,0.39,1.23,0.21,1.18,0.18,0.05,0.39,1.23,0.47,1.23,0,0,2,7,1,0,4,3,1,0,0.0,0.0,0.1577,1.1239,0.0823,0.0,0.1431,0.1012,0.0032,0.0,4,9,1,0,2,1,1,0,0,0,0.1431,1.1776,0.0657,0.0,0.1743,0.0475,0.0032,0.0,0.0,0.0,8,10,19.22,14.77
4513010,2024-08-18,fra,2024/2025,Ligue 1,1,Thomas Léonard,8588,Lens,8121,Angers,0,1,0,59,41,10,8,4,3,6,2,0,3,2,0,7,3,3,5,3,7,1,0,0,0,14,14,14,12,0,1,0,0,3,4,30,21,11,10,3,0,26,12,3,3,61,57,48.0,42.0,13.0,15.0,8.0,8.0,501,334,410.0,245.0,196,102,214,143,26.0,25.0,4.0,5.0,1.23,0.39,1.18,0.21,0.05,0.18,1.23,0.39,1.23,0.47,0,0,7,2,0,1,3,4,0,1,0.0,0.0,1.1239,0.1577,0.0,0.0823,0.1012,0.1431,0.0,0.0032,9,4,0,1,1,2,0,1,0,0,1.1776,0.1431,0.0,0.0657,0.0475,0.1743,0.0,0.0032,0.0,0.0,10,8,14.77,19.22
4513013,2024-08-18,fra,2024/2025,Ligue 1,1,Romain Lissorgue,8583,Auxerre,9831,Nice,1,2,1,45,55,16,9,7,2,8,4,1,3,0,0,10,7,6,2,3,5,5,0,4,0,23,24,11,17,0,0,0,0,2,3,19,16,6,8,3,1,27,15,1,5,52,41,43.0,31.0,9.0,10.0,7.0,5.0,406,488,346.0,426.0,205,245,141,181,35.0,12.0,6.0,5.0,1.96,0.71,1.37,0.6,0.58,0.1,1.96,0.71,2.83,0.65,1,2,7,2,2,3,2,0,4,2,0.3885,0.2622,1.1838,0.2384,0.1126,0.1307,0.1122,0.0,0.1607,0.0762,12,6,0,1,2,0,2,2,0,0,1.3741,0.5672,0.0,0.0355,0.402,0.0,0.1818,0.1049,0.0,0.0,16,9,15.78,15.45
4513013,2024-08-18,fra,2024/2025,Ligue 1,1,Romain Lissorgue,9831,Nice,8583,Auxerre,0,1,2,55,45,9,16,2,7,4,8,3,1,0,0,7,10,2,6,5,3,0,5,0,4,24,23,17,11,0,0,0,0,3,2,16,19,8,6,1,3,15,27,5,1,41,52,31.0,43.0,10.0,9.0,5.0,7.0,488,406,426.0,346.0,245,205,181,141,12.0,35.0,5.0,6.0,0.71,1.96,0.6,1.37,0.1,0.58,0.71,1.96,0.65,2.83,2,1,2,7,3,2,0,2,2,4,0.2622,0.3885,0.2384,1.1838,0.1307,0.1126,0.0,0.1122,0.0762,0.1607,6,12,1,0,0,2,2,2,0,0,0.5672,1.3741,0.0355,0.0,0.0,0.402,0.1049,0.1818,0.0,0.0,9,16,15.45,15.78
4513015,2024-08-18,fra,2024/2025,Ligue 1,1,Benoît Millot,9851,Rennes,9748,Lyon,1,3,0,48,52,22,16,8,2,10,8,4,6,2,0,17,13,5,3,7,7,2,3,1,3,41,40,13,12,2,1,0,0,1,2,22,22,11,13,6,4,22,20,2,5,51,48,39.0,40.0,12.0,8.0,6.0,5.0,420,455,354.0,377.0,133,190,221,187,21.0,15.0,3.0,8.0,2.05,2.06,1.63,0.58,0.41,0.7,2.05,1.28,2.62,0.73,3,2,7,7,7,4,5,2,0,1,0.3209,0.5623,0.9184,1.5875,0.519,0.141,0.3101,0.0762,0.0,0.0232,13,10,5,1,3,3,1,1,0,1,1.0781,0.5531,0.5573,0.0232,0.3209,0.6113,0.112,0.4142,0.0,0.7884,22,16,15.05,14.78
4513015,2024-08-18,fra,2024/2025,Ligue 1,1,Benoît Millot,9748,Lyon,9851,Rennes,0,0,3,52,48,16,22,2,8,8,10,6,4,0,2,13,17,3,5,7,7,3,2,3,1,40,41,12,13,1,2,0,0,2,1,22,22,13,11,4,6,20,22,5,2,48,51,40.0,39.0,8.0,12.0,5.0,6.0,455,420,377.0,354.0,190,133,187,221,15.0,21.0,8.0,3.0,2.06,2.05,0.58,1.63,0.7,0.41,1.28,2.05,0.73,2.62,2,3,7,7,4,7,2,5,1,0,0.5623,0.3209,1.5875,0.9184,0.141,0.519,0.0762,0.3101,0.0232,0.0,10,13,1,5,3,3,1,1,1,0,0.5531,1.0781,0.0232,0.5573,0.6113,0.3209,0.4142,0.112,0.7884,0.0,16,22,14.78,15.05
4513866,2024-08-23,fra,2024/2025,Ligue 1,2,Marc Bollengier,9847,Paris Saint-Germain,10249,Montpellier,1,6,0,69,31,27,8,11,3,12,3,4,2,0,0,17,6,10,2,10,2,10,1,6,1,39,11,11,17,1,4,0,0,0,2,21,19,10,12,2,3,8,13,3,5,50,38,45.0,32.0,5.0,6.0,10.0,3.0,744,338,694.0,282.0,290,193,404,89,18.0,39.0,6.0,5.0,3.82,0.63,3.34,0.22,0.49,0.41,3.82,0.63,3.78,0.34,2,2,7,1,8,3,4,2,6,0,0.3107,0.326,2.5109,0.0656,0.5818,0.133,0.2523,0.1029,0.167,0.0,17,4,2,1,3,2,5,1,0,0,2.493,0.1677,0.8421,0.051,0.1959,0.326,0.2916,0.0828,0.0,0.0,27,8,17.23,15.75
4513866,2024-08-23,fra,2024/2025,Ligue 1,2,Marc Bollengier,10249,Montpellier,9847,Paris Saint-Germain,0,0,6,31,69,8,27,3,11,3,12,2,4,0,0,6,17,2,10,2,10,1,10,1,6,11,39,17,11,4,1,0,0,2,0,19,21,12,10,3,2,13,8,5,3,38,50,32.0,45.0,6.0,5.0,3.0,10.0,338,744,282.0,694.0,193,290,89,404,39.0,18.0,5.0,6.0,0.63,3.82,0.22,3.34,0.41,0.49,0.63,3.82,0.34,3.78,2,2,1,7,3,8,2,4,0,6,0.326,0.3107,0.0656,2.5109,0.133,0.5818,0.1029,0.2523,0.0,0.167,4,17,1,2,2,3,1,5,0,0,0.1677,2.493,0.051,0.8421,0.326,0.1959,0.0828,0.2916,0.0,0.0,8,27,15.75,17.23
4513869,2024-08-24,fra,2024/2025,Ligue 1,2,Florent Batta,9853,Saint-Etienne,9746,Le Havre,1,0,2,59,41,19,14,5,5,9,7,5,2,1,0,9,9,10,5,2,4,2,3,2,2,20,17,12,10,3,3,0,0,2,3,7,17,6,10,2,5,19,20,3,5,42,51,27.0,40.0,15.0,11.0,11.0,11.0,457,303,382.0,235.0,178,122,204,113,22.0,19.0,3.0,6.0,1.11,2.38,0.58,0.91,0.54,0.68,1.11,1.59,0.83,1.44,3,1,5,4,1,4,5,5,5,0,0.3782,0.4788,0.3589,1.5382,0.0835,0.1887,0.1524,0.1722,0.1396,0.0,13,7,0,1,4,2,2,3,0,1,0.5763,0.8248,0.0,0.0895,0.4813,0.1164,0.0549,0.5589,0.0,0.7884,19,14,17.35,17.83
4513869,2024-08-24,fra,2024/2025,Ligue 1,2,Florent Batta,9746,Le Havre,9853,Saint-Etienne,0,2,0,41,59,14,19,5,5,7,9,2,5,0,1,9,9,5,10,4,2,3,2,2,2,17,20,10,12,3,3,0,0,3,2,17,7,10,6,5,2,20,19,5,3,51,42,40.0,27.0,11.0,15.0,11.0,11.0,303,457,235.0,382.0,122,178,113,204,19.0,22.0,6.0,3.0,2.38,1.11,0.91,0.58,0.68,0.54,1.59,1.11,1.44,0.83,1,3,4,5,4,1,5,5,0,5,0.4788,0.3782,1.5382,0.3589,0.1887,0.0835,0.1722,0.1524,0.0,0.1396,7,13,1,0,2,4,3,2,1,0,0.8248,0.5763,0.0895,0.0,0.1164,0.4813,0.5589,0.0549,0.7884,0.0,14,19,17.83,17.35
4513870,2024-08-24,fra,2024/2025,Ligue 1,2,Abdelatif Kherradji,8639,Lille,8121,Angers,1,2,0,64,36,11,6,6,2,2,3,3,1,1,0,8,4,3,2,3,2,2,3,1,3,36,7,9,18,1,2,0,0,1,4,20,23,6,9,1,2,8,28,2,4,59,43,50.0,35.0,9.0,8.0,13.0,5.0,603,322,515.0,261.0,225,170,290,91,30.0,15.0,3.0,3.0,0.88,0.58,0.8,0.58,0.08,0.0,0.88,0.58,1.56,0.54,0,0,5,3,3,1,3,1,0,1,0.0,0.0,0.5814,0.3743,0.1994,0.1736,0.1024,0.0181,0.0,0.0112,7,6,2,0,1,0,1,0,0,0,0.4236,0.5772,0.3771,0.0,0.0143,0.0,0.0682,0.0,0.0,0.0,11,6,17.89,18.24
4513870,2024-08-24,fra,2024/2025,Ligue 1,2,Abdelatif Kherradji,8121,Angers,8639,Lille,0,0,2,36,64,6,11,2,6,3,2,1,3,0,1,4,8,2,3,2,3,3,2,3,1,7,36,18,9,2,1,0,0,4,1,23,20,9,6,2,1,28,8,4,2,43,59,35.0,50.0,8.0,9.0,5.0,13.0,322,603,261.0,515.0,170,225,91,290,15.0,30.0,3.0,3.0,0.58,0.88,0.58,0.8,0.0,0.08,0.58,0.88,0.54,1.56,0,0,3,5,1,3,1,3,1,0,0.0,0.0,0.3743,0.5814,0.1736,0.1994,0.0181,0.1024,0.0112,0.0,6,7,0,2,0,1,0,1,0,0,0.5772,0.4236,0.0,0.3771,0.0,0.0143,0.0,0.0682,0.0,0.0,6,11,18.24,17.89
4513873,2024-08-24,fra,2024/2025,Ligue 1,2,Stéphanie Frappart,9748,Lyon,9829,Monaco,1,0,2,39,61,1,21,0,6,1,10,0,5,0,1,0,14,1,7,0,6,0,4,0,3,14,28,19,9,2,1,0,1,4,1,25,25,12,8,5,0,24,14,4,0,46,59,42.0,50.0,4.0,9.0,8.0,7.0,317,489,246.0,422.0,136,193,110,229,22.0,23.0,2.0,5.0,0.03,2.26,0.03,1.81,0.0,0.45,0.03,2.26,0.0,2.51,0,3,0,4,0,7,1,3,0,4,0.0,0.9666,0.0,0.554,0.0,0.4576,0.0305,0.2055,0.0,0.0729,1,16,0,2,0,2,0,1,0,0,0.0305,1.5754,0.0,0.2345,0.0,0.4232,0.0,0.0236,0.0,0.0,1,21,27.35,18.01
4513873,2024-08-24,fra,2024/2025,Ligue 1,2,Stéphanie Frappart,9829,Monaco,9748,Lyon,0,2,0,61,39,21,1,6,0,10,1,5,0,1,0,14,0,7,1,6,0,4,0,3,0,28,14,9,19,1,2,1,0,1,4,25,25,8,12,0,5,14,24,0,4,59,46,50.0,42.0,9.0,4.0,7.0,8.0,489,317,422.0,246.0,193,136,229,110,23.0,22.0,5.0,2.0,2.26,0.03,1.81,0.03,0.45,0.0,2.26,0.03,2.51,0.0,3,0,4,0,7,0,3,1,4,0,0.9666,0.0,0.554,0.0,0.4576,0.0,0.2055,0.0305,0.0729,0.0,16,1,2,0,2,0,1,0,0,0,1.5754,0.0305,0.2345,0.0,0.4232,0.0,0.0236,0.0,0.0,0.0,21,1,18.01,27.35
