match_id,date,league,season,competition,round,referee,team_id,team,opp_id,opp,is_home,gf,ga,poss,poss_ag,shots,shots_ag,sot,sot_ag,shots_off,shots_off_ag,shots_blocked,shots_blocked_ag,woodwork,woodwork_ag,shots_box,shots_box_ag,shots_obox,shots_obox_ag,corners,corners_ag,bigchance,bigchance_ag,bigchance_missed,bigchance_missed_ag,touches_box,touches_box_ag,fouls,fouls_ag,yellow,yellow_ag,red,red_ag,offsides,offsides_ag,tackles,tackles_ag,interceptions,interceptions_ag,blocks,blocks_ag,clearances,clearances_ag,saves,saves_ag,duels_won,duels_won_ag,ground_duels_won,ground_duels_won_ag,aerials_won,aerials_won_ag,dribbles,dribbles_ag,passes,passes_ag,passes_acc,passes_acc_ag,passes_own_half,passes_own_half_ag,passes_opp_half,passes_opp_half_ag,long_balls_acc,long_balls_acc_ag,crosses_acc,crosses_acc_ag,xg,xg_ag,xg_op,xg_op_ag,xg_sp,xg_sp_ag,xg_np,xg_np_ag,xgot,xgot_ag,z_sixyard,z_sixyard_ag,z_box_c,z_box_c_ag,z_box_w,z_box_w_ag,z_out_c,z_out_c_ag,z_out_w,z_out_w_ag,z_sixyard_xg,z_sixyard_xg_ag,z_box_c_xg,z_box_c_xg_ag,z_box_w_xg,z_box_w_xg_ag,z_out_c_xg,z_out_c_xg_ag,z_out_w_xg,z_out_w_xg_ag,s_open,s_open_ag,s_fastbreak,s_fastbreak_ag,s_corner,s_corner_ag,s_freekick,s_freekick_ag,s_penalty,s_penalty_ag,s_open_xg,s_open_xg_ag,s_fastbreak_xg,s_fastbreak_xg_ag,s_corner_xg,s_corner_xg_ag,s_freekick_xg,s_freekick_xg_ag,s_penalty_xg,s_penalty_xg_ag,shotmap_n,shotmap_n_ag,shot_dist_avg,shot_dist_avg_ag
4535246,2024-08-17,ita,2024/2025,Serie A,1,Michael Fabbri,8534,Empoli,6504,Monza,1,0,0,38,62,11,6,2,1,3,2,6,3,0,0,8,4,3,2,7,3,0,0,0,0,14,12,16,19,1,1,0,0,4,1,17,14,4,8,3,6,21,17,1,2,57,56,41.0,33.0,16.0,23.0,6.0,4.0,260,442,180.0,341.0,61,254,119,87,14.0,25.0,3.0,1.0,0.47,0.34,0.33,0.1,0.14,0.24,0.47,0.34,0.17,0.14,0,0,5,2,3,2,2,2,1,0,0.0,0.0,0.2646,0.2059,0.1238,0.0692,0.064,0.0607,0.0138,0.0,5,3,1,0,2,3,3,0,0,0,0.2984,0.1003,0.0327,0.0,0.0596,0.2355,0.0756,0.0,0.0,0.0,11,6,17.4,16.56
4535246,2024-08-17,ita,2024/2025,Serie A,1,Michael Fabbri,6504,Monza,8534,Empoli,0,0,0,62,38,6,11,1,2,2,3,3,6,0,0,4,8,2,3,3,7,0,0,0,0,12,14,19,16,1,1,0,0,1,4,14,17,8,4,6,3,17,21,2,1,56,57,33.0,41.0,23.0,16.0,4.0,6.0,442,260,341.0,180.0,254,61,87,119,25.0,14.0,1.0,3.0,0.34,0.47,0.1,0.33,0.24,0.14,0.34,0.47,0.14,0.17,0,0,2,5,2,3,2,2,0,1,0.0,0.0,0.2059,0.2646,0.0692,0.1238,0.0607,0.064,0.0,0.0138,3,5,0,1,3,2,0,3,0,0,0.1003,0.2984,0.0,0.0327,0.2355,0.0596,0.0,0.0756,0.0,0.0,6,11,16.56,17.4
4535247,2024-08-17,ita,2024/2025,Serie A,1,Ermanno Feliciani,10233,Genoa,8636,Inter,1,2,2,33,67,13,17,7,8,5,6,1,3,0,0,9,13,4,4,1,4,4,3,2,2,14,26,16,16,1,2,0,0,0,6,10,11,12,3,3,1,22,18,5,5,45,51,33.0,26.0,12.0,25.0,9.0,4.0,233,489,174.0,429.0,97,191,77,238,22.0,11.0,3.0,6.0,2.11,1.96,0.41,1.73,0.91,0.23,1.32,1.96,2.71,2.89,1,1,6,9,2,3,2,1,2,3,0.6936,0.279,1.8396,1.3193,0.0633,0.2336,0.0336,0.0746,0.0628,0.1051,6,11,0,2,0,3,6,1,1,0,0.409,1.4207,0.0,0.3633,0.0,0.1571,1.4955,0.0706,0.7884,0.0,13,17,16.76,13.74
4535247,2024-08-17,ita,2024/2025,Serie A,1,Ermanno Feliciani,8636,Inter,10233,Genoa,0,2,2,67,33,17,13,8,7,6,5,3,1,0,0,13,9,4,4,4,1,3,4,2,2,26,14,16,16,2,1,0,0,6,0,11,10,3,12,1,3,18,22,5,5,51,45,26.0,33.0,25.0,12.0,4.0,9.0,489,233,429.0,174.0,191,97,238,77,11.0,22.0,6.0,3.0,1.96,2.11,1.73,0.41,0.23,0.91,1.96,1.32,2.89,2.71,1,1,9,6,3,2,1,2,3,2,0.279,0.6936,1.3193,1.8396,0.2336,0.0633,0.0746,0.0336,0.1051,0.0628,11,6,2,0,3,0,1,6,0,1,1.4207,0.409,0.3633,0.0,0.1571,0.0,0.0706,1.4955,0.0,0.7884,17,13,13.74,16.76
4535252,2024-08-17,ita,2024/2025,Serie A,1,Fabio Maresca,8564,Milan,9804,Torino,1,2,2,56,44,26,7,6,3,10,3,10,1,0,1,15,3,11,4,9,2,4,2,3,1,41,8,10,7,3,5,0,0,2,1,8,8,4,2,1,11,8,30,2,3,43,30,22.0,21.0,21.0,9.0,8.0,4.0,493,411,453.0,358.0,155,247,298,111,21.0,30.0,12.0,2.0,2.13,0.99,1.53,0.93,0.6,0.06,2.13,0.99,0.85,1.32,2,1,9,2,4,0,5,2,6,2,0.5244,0.7244,0.9538,0.0904,0.4087,0.0,0.1319,0.1194,0.1505,0.0535,19,6,1,0,5,1,1,0,0,0,1.1741,0.9305,0.3583,0.0,0.5921,0.0572,0.0448,0.0,0.0,0.0,26,7,17.93,16.16
4535252,2024-08-17,ita,2024/2025,Serie A,1,Fabio Maresca,9804,Torino,8564,Milan,0,2,2,44,56,7,26,3,6,3,10,1,10,1,0,3,15,4,11,2,9,2,4,1,3,8,41,7,10,5,3,0,0,1,2,8,8,2,4,11,1,30,8,3,2,30,43,21.0,22.0,9.0,21.0,4.0,8.0,411,493,358.0,453.0,247,155,111,298,30.0,21.0,2.0,12.0,0.99,2.13,0.93,1.53,0.06,0.6,0.99,2.13,1.32,0.85,1,2,2,9,0,4,2,5,2,6,0.7244,0.5244,0.0904,0.9538,0.0,0.4087,0.1194,0.1319,0.0535,0.1505,6,19,0,1,1,5,0,1,0,0,0.9305,1.1741,0.0,0.3583,0.0572,0.5921,0.0,0.0448,0.0,0.0,7,26,16.16,17.93
4535253,2024-08-17,ita,2024/2025,Serie A,1,Giovanni Ayroldi,10167,Parma,8535,Fiorentina,1,1,1,39,61,14,15,6,7,4,3,4,5,1,0,12,6,2,9,4,9,3,1,3,1,23,19,15,9,3,0,0,1,1,5,16,7,8,5,5,4,28,25,6,5,39,38,30.0,27.0,9.0,11.0,6.0,9.0,265,416,199.0,353.0,103,176,96,177,19.0,21.0,1.0,2.0,1.82,0.75,1.54,0.65,0.29,0.11,1.82,0.75,1.57,1.49,0,0,7,2,5,4,2,3,0,6,0.0,0.0,1.3578,0.3691,0.4371,0.2111,0.0511,0.0586,0.0,0.1159,11,12,0,0,1,2,2,1,0,0,1.5602,0.6489,0.0,0.0,0.0675,0.066,0.2183,0.0397,0.0,0.0,14,15,16.44,21.86
4535253,2024-08-17,ita,2024/2025,Serie A,1,Giovanni Ayroldi,8535,Fiorentina,10167,Parma,0,1,1,61,39,15,14,7,6,3,4,5,4,0,1,6,12,9,2,9,4,1,3,1,3,19,23,9,15,0,3,1,0,5,1,7,16,5,8,4,5,25,28,5,6,38,39,27.0,30.0,11.0,9.0,9.0,6.0,416,265,353.0,199.0,176,103,177,96,21.0,19.0,2.0,1.0,0.75,1.82,0.65,1.54,0.11,0.29,0.75,1.82,1.49,1.57,0,0,2,7,4,5,3,2,6,0,0.0,0.0,0.3691,1.3578,0.2111,0.4371,0.0586,0.0511,0.1159,0.0,12,11,0,0,2,1,1,2,0,0,0.6489,1.5602,0.0,0.0,0.066,0.0675,0.0397,0.2183,0.0,0.0,15,14,21.86,16.44
4535244,2024-08-18,ita,2024/2025,Serie A,1,Maria Sole Ferrieri Caputi,9857,Bologna,8600,Udinese,1,1,1,74,26,22,4,7,2,8,0,7,2,0,0,17,3,5,1,9,5,5,1,4,1,40,11,17,17,0,4,0,0,1,1,16,15,3,10,2,8,15,24,1,5,54,48,36.0,38.0,18.0,10.0,6.0,7.0,562,200,493.0,131.0,266,79,227,52,37.0,18.0,8.0,2.0,3.25,0.99,2.18,0.01,0.28,0.18,2.46,0.2,2.16,1.37,1,1,10,2,6,0,3,0,2,1,0.2493,0.0708,2.5085,0.9025,0.428,0.0,0.0945,0.0,0.0577,0.012,14,1,1,0,4,2,2,0,1,1,1.5973,0.012,0.6766,0.0,0.2143,0.1849,0.0614,0.0,0.7884,0.7884,22,4,15.52,13.32
4535244,2024-08-18,ita,2024/2025,Serie A,1,Maria Sole Ferrieri Caputi,8600,Udinese,9857,Bologna,0,1,1,26,74,4,22,2,7,0,8,2,7,0,0,3,17,1,5,5,9,1,5,1,4,11,40,17,17,4,0,0,0,1,1,15,16,10,3,8,2,24,15,5,1,48,54,38.0,36.0,10.0,18.0,7.0,6.0,200,562,131.0,493.0,79,266,52,227,18.0,37.0,2.0,8.0,0.99,3.25,0.01,2.18,0.18,0.28,0.2,2.46,1.37,2.16,1,1,2,10,0,6,0,3,1,2,0.0708,0.2493,0.9025,2.5085,0.0,0.428,0.0,0.0945,0.012,0.0577,1,14,0,1,2,4,0,2,1,1,0.012,1.5973,0.0,0.6766,0.1849,0.2143,0.0,0.0614,0.7884,0.7884,4,22,13.32,15.52
